review_content,review_rating
I'm still waiting for my account to work they telling me about the investigation since last year it's been over 30 days but thy still telling me the same thing over n over,1
On 30th December 2021 I phoned head office African bank asking to update my new banking details and request to change mandates in order for me to authorise new debicheck from my Nedbank Cheque Account but they failed to do so. My credit card and loans are due now because I can't pay them even if I check my African bank app still showing my previous account. I tried calling many times for your assistance and I only receive sms stating D/O has been updated.I am not happy with thier service. The next thing I will be placed as a bad debtor for not being consistent.,1
"I am sad that I have to go to these lengths because I honestly thought your company holds to their promises. I have gone this route because I am beyond frustrated being shoved from pillar to post. My conversation with African Bank Fb messenger consultant will illustrate my issue here. 

""African Bank, I am really not happy with your turn around time. You advertise credit cards 'with instant access'. I've submitted all my documents to you, certified documents, you approve and send me my policy documents and 2 days later still no sms to say my card has been activated. I've called your call center, first time I waited from 15h40 until 16h30 for someone to take my call and I eventually gave up. This morning someone spoke to me and said they would escalate to their team leader but the honest truth of the matter is that whatever checks that needed to be done could've been done on Friday. Lackluster and empty promises. I'm really not impressed with the empty promises and there is never any feedback given.""

African bank: Hi Jamie-Lee We're here for you, even during lockdown. We’re dedicated to helping you ASAP. Hi Jamie-Lee, applications normally take around 1-2 working days (This excludes weekends and public holidays) to be processed, once all the correct documents have been submitted for assessment. You can keep track of the status of your application by using our App, or by calling **********. ^Thandz.

""I have submitted all the correct documents already, as stated in my first message to you. Banking statements and payslips for 3 months, showing my date of employment. Friday was day 2, so you guys are behind. Please have this sorted by Monday, I am honestly losing my patience.""

**No attention to what I am saying my concern is.**

Get this sorted African Bank and redeem yourselves. Good grief. My documents were submitted on the 5th of January. No excuse for this delay.",1
I applied for a limit increase with African Bank on the 6th...i have uploaded my documents but since then no answer. It's pathetic when clients come to you because they need funds but you don't treat their applications urgently,1
"This morning I went into African Bank’s website with the hope of opening a MyWorld account. When registering to create an online profile a notification returned to indicate that I already have an account with African Bank which I never have. 

I called the call center and was transferred on to a sales person despite indicating my concerns that this is fraud related. The sales person, Snethemba, acted as though she was placing me on hold to find and provide a number for the fraud department only to return me back to the menu. I phone two more times only to be informed by the last sales person that she did not know the fraud department number which I find shocking.

This is very poor service and I am utterly disgusted by the disregard shown about a matter as serious as fraud!!",1
"trying to call african bank as i need to update my banking details no answer ,being placed on hold for 40min which is ridiculous since december gosh",1
Funds were deposited into my African Bank account on the 29th of December via EFT. As at today (7 Jan) these have not yet reflected in my account. I have logged an enquiry which was supposedly meant to be resolved in 24-48 hours - 72 hours later and nothing has been resolved. They cannot tell me where this money is or why it is not in my account. I phone every day and email and keep coming to dead ends. WHERE ARE THESE FUNDS AFRICAN BANK?,1
"Good day
I would like to thank you all, my problem has sorted
I got my money back.

Thank you",2
"I applied for a personal loan on the 29th of December 2021, Till today i have not head any communication from African Bank, when i check my status o the app, Its been in review since 29th December 2021, I believe a client should wait for 24 - 48 hours for a response, However that is not the case, and I have called the contact center many times, they always escalate however there's no feedback regarding my application",1
"Pending Applications
Credit
Being Reviewed
30 December 2021
Application date
Your application is currently being reviewed. We will get back to you shortly.

How long do they want to take to review this just bad service ,",1
"Over the recent week, African Bank has truly displayed a level of incompetence.... I logged a complaint which hasn't been resolved uptil today... I have logged several requests regarding my account over the week. I am unable to find a competent individual to support with my request",1
Been trying to contact the reward department to change my rewards! Is been two days now ! Whenever they transfer me I always leave a message no one is getting back to me! You should just close your customer service guys!,1
After publishing my story from December on the 4th of January my credit card had been reactivated but the issue of the money that was used in Johannesburg has not yet been resolved.Still there is no update about the investigation.Thank you Hellopeter for publishing my story that was very much helpful.,2
"I made a card payment online from my emailed statement like I do every month but African bank claims to have not received my payment, I sent the bank statement proving I made the payment but they can't locate the funds and told me to go to my bank and my bank can't assist because I authenticated the transaction with my pin, I always pay this way and used the same payment method in December and those funds have been allocated.
I'm at my wits end and I think I will just stop paying the loan back if my money just vanishes",1
"I trusted this bank with my money, my account has been blocked, and I have been to the branch several times, they are not willing to assist, they said they will call me to resolve this, and am still waiting. African Bank please unblock my account, I want my money my children are going back to school. I will not recommend this bank to anyone, no sense or urgency to resolve customer matters.",1
"My african bank pin blocked i called and i spoke to Mamphoto who asked security questions about my acc which she claims the systems find those answers incorrectly and i asked her.. How is that possible because those are my detail, id, address, cell number beneficiary.. Their system is ridiculous.. They just want people to go to the branch for such a small thing.. Imagine using transport fare for something that can be rectified over the phone or even online.. AFRICAN BANK yol need to fix your system.. I cant be going to the branck for pin blocked while other Apps one is able to reset on line.. You so inconsiderate, unprofessional and unhelpful ur App is pathetic. I asked to speak to the supervisor /Team leader. Mamphotho Said they in the meeting. (as always) they never availble when they needed to intevene or assist clients, this call was made around 10 am today.. Now its 3pm all day they in meeting.. Yol dont appreciate your clients only when you calking us to tale loans, funeral covers and your service you know who we are.. A mere block pin is it that hard to assist.. And also your app is nonsense cos it blocks our pin even if u put correct details.even a friend of mine few months bad went to The Branch and they assisted even wrote on the msall paper of all the login details, but soon as we get home an enter your stupid app gives us an error. Sort your system out its ridiculous and costing us time.. I couldn't even make some payments today because im blocked and i have no time to go to the branch until on weekend. Yol are incompetent",1
I am not happy with African bank it's almost two months now asking them to unblock my account and they still making stories I joined an app called tkl from Facebook that was paying me in my bank account now the app is no longer working I' tried by all means to tell the African bank this showed them the app but still they don't want to unblock my account I have a small baby I couldn't buy him anything last year December because of this poor bank now I want my money bank then the close the account I don't want this African bank card anymore I just need my money it's not even 4 months using this bank but I had the worst experience ever the services as well,1
"I have applied for a loan on the 30th from At African Bank online. Supplied all information required and every time I follow up I am being told that they are escalating to affordability for feedback. 

Despite the promise that they will get back to me nothing has happened. Been told to send docs which I did and no one is providing any feedback. It’s more than 4 times being told they escalating but no feedback.",1
"I was indebted to African Bank. An agreement was made that if I settle the debt by 31 December 2021, then I will receive a 30% discount on the debt. They sent me settlement letters stating  the amount that needed to be paid and the due date.

I paid the total of the debt on the said date,as per the letter from African Bank.
When I asked for a statement too see that I now owe nothing, it was still showing that I owed money.

When I contacted them it was said that because the money only reflected in their account 3 days later, it still showed that I owed the balance of the debt.

As far as I am concerned my debt is paid up to date as I paid the total as stipulated by African Bank on the debt mentioned by them. They should have looked on my profile to see if there was any arrangement made before allocating the money to my debt and then they would have seeing the letter on my profile.

Obviously the correct procedure was not followed by them. I even sent the proof of payment which shows the date the payment was made, and they still got it wrong.

Will take it further if I have to.",1
"Its January 2022 but the  African bank issue of my credit card is not yet resolved. The Scottburgh branch said they have tried several times to contact Jabulani Kabini the investigator butall there effort is in invain because they can't reach him.I even talked to Karabo who is their Supervisor at Porshepstone branch who promised to do a follow up.Now I don't know what to do I'm running out of cash remember the card was blocked since July help me out please i've really ran out of ideas , they have been very selfish especially this Jabulani Kabini. I've never had such poor customer service in such a big company, in all honestly im disappointed and would never recommend this bank to anyone, seems like they really dont understand how badmouthing can a affect a company negatively.",2
"recently settled a loan with African Bank,  under a year old close to 60k . i settled in October and was charged finance fees in November of R500.00 some odd. i was initially disputed it and then agreed to pay it, the consultant confirmed my account would be debited and it wasnt. i followed up in again at the end of November only to be advised my bill is now R900.00 as African bank did not debit. i disputed again and logged a formal complaint under ref :  ‪**********‬. i followed up again and they advised that still working on it ....2months later all that is happening is that my bill is being increased with fees on a settled accounts.  Whenever i call , they advise i cannot be directed to complaints or anyone senior . I'm so disappointed as it was a large settlement . African Bank is really unfair , i really do not think i should be liable for any fees , esp that its a fault on their end .",1
"If this is the new year resolution for your consultants I would never recommend it to any of my family and friends.i made an application and the message I got and what the consultants are telling me are two different version,I don't know which one to believe.They keep hanging up on me so if this is the kind of service I think I'm done with African Bank",1
"Hi, African Bank ran a competition with Kaya FM between 22 to 26 Nov 2021 on Thomas and Skhumba show and I was one of the winners. In order for the prize to be paid I had to submit proof of identification, proof of banking and open an African Bank MyWorld account which after receiving a call from one of the African Bank  agents, I visited one of their branches in The Boulders shopping Centre and collecting my African Bank card. One of the terms and condition of the competition is that a prize will be paid within 6 weeks after a winner is confirmed. It’s been 6 weeks and the prize money has not been paid as per their competition terms and conditions. I have sent several emails to their partner Kaya FM (competition team) and I was told the prize money will be paid, that’s a week ago and still nothing. I made calls to African Bank several times but no one can assist can direct me to someone who can. It’s a shame that consumers are treated this way by both African Bank and Kaya FM.",1
"African bank called me to offer a pre approved loan  or credit card. I accepted the credit card and they did a credit check twice ,i was told its approved and to pick up the card .when i did so i was told that they still need to call my work, i thought this is odd but fine .Now after paperwork has been sent credit card in hand i get an email that its not approved . I dont know what scam they are running but this is not okay.i didnt seek you out ,i used my petrol to go fetch something all your consultants said is a done deal. You have done credit checks that you confirmed are fine to then do such under handed work. Is it perhaps that i did not want to switch my bank to you that you would lie and mess up my credit score.",1
"I applied for credit on 17 December 2021. When I applied, I attached all my statements, payslip and Id to the abc email address. That’s when issues started. From there on, I for no less that 7 calls telling me there were no bank statements. I went on to email them to the abc, 123, as well as 2 personal emails and upload them on the app a total it 11 TIMES!!  Today I got a message that my application was rejected because I didn’t attach bank statements.",1
"I don't like this thing of writing a review whenever I deal with African bank. I called in this morning and wanted a my balance. I advised the lady that I am running out if airtime and she said she will call me back should we get cut off, over 5 minutes has passed and I haven't received that call back. All I need to know is my balance so I can check if I will be able to settle this account or not!!
Last time I went to the branch I was told I should have brought my phone with me as they can't update the details without it. I hardly have time to go to your branch. 

My call was quite simple can I please have my balance, maybe I might settle this account !!!",1
"Good day


Please assist I have got 2 african bank accounts a personal loan and a credit card that has been outstanding since 2011 I was not able to pay it, after about 5 years I contacted African Bank requesting for prescription and I was sent to the debt collector,of which I could not get hold of last year I was contacted after another 5 years from collector whom I told that debt was prescribed however she continued making threats that my employer would be contacted and started sending me what's apps monthly to pressure payment with threats attached to it out of pressure I started paying towards both accounts last month I contacted African Bank again asking for them to prescribe or provide 70% discount as I wanted to settle they advised me to send a motivation letter which I did and received no feedback after multiple follow up I was ignored I am extremely frustrated this is impacting my life so much as well as job opportunities please help me",1
"I am still waiting for my money,these people they keep telling me stories,all l want is my money.",1
"Pathetic service!!
African bank placed my account on hold, everytime I call or visit a branch it's a different story, from an unexpected amount that was paid into my account to suspected fraud but they can't give me any straight answers, my card shows inactive but when I phone they say it's active, everytime they say someone will call me back and it's been 2 weeks and no one has ever called me back to resolve the problem. This is pathetic, it's festive season and I can't even access my own money!! I've sent so many emails, called and visited the branch but nothing is happening.",1
I was promised a phone call within the hour - never happened - more than a week now. Then I called in and was asked to re-submit documentation - more than a week ago - ques what ???? I am still being ignored - Well Done African Bank - your Insurance Department is NON FUNCTIONAL,1
"I have asked 4 times now to move my debit order to the 27th, because my salary date is 26th. Every time it is confirmed, yet come debit order date it is the 25th. What do you need to get it right????",4
"They are very slow to give feedback if at all. I used to be a very happy client if I visit the Bank itself, however online applications are a mess and their consultants are not very helpfull. I have applied for a credit card increase. Everyday phoning twice just to get nowhere. My Application started on the 18th and till now have not received feedback about my increase.l, today is the 26th of December.

Their response is always the same ""We will send the financial department an email as your documents are under review for affordability"". This cannot take a week... this is something to be done withing 48hours as promised, also why pre-approve someone and then take your time?
Not sure if they care about customer satisfaction.
But would only recommend someone to go instore and not apply online.",1
I applied for credit 16 Dec because they said online is quicker. I submitted my docs. Everyday I received numerous calls and sms's from African banks call centre agents to complete my application. It got too much that I went into an African bank branch to complete the application on 21 Dec. I was given an offer which I accepted approved the debi check mandate on my bank account did the finger print scanning to get a myworld card etc. Now no word from African bank I've called the call centre twice nobody gets back to me. I thought my credit was approved as that is what I was told they even sent me the loan contract documents but I am still waiting on the loan to be paid to me. Now there's a debi check mandate on my account that's due to go off on the 25th of this month.,1
"They always had the best service, but recently things changes. When u apply for a credit u will have to was for days and days to get feedback. I applied for a credit on the 22 December 2021 even now I dont know whether is approve. I have being calling an calling but no changes...  Refilwe Molekwa / poor services.",1
"I would like to complain about the poor services from African Bank. My other half purchased a puppy through a company called Billy French Bulldogs, she had to pay courier costs to a company called We Move Pets who has a account with African Bank. and EFT was done via ABSA of the amount of R9650. This was a scam which we reported to SAPS (Case number CS54/11/2021) and ABSA (Case number  ASZA**********70). Absa has advised that no funds could be retrieved any money back and African Bank refused to help. I think this absolutely disgraceful service that African Bank allows scammers to open bank accounts (Which this person obviously used a fake ID and personal details). So this tells me that either you do not care about people's hard earned money being stolen from them or African Bank consultants are working with these scammers as African Bank refused to assist with returning these funds. I would like someone to get in contact with me ASAP to discuss this or I will take it up with the Ombudsman of banks!",1
"I called the customer service the consultant was not helpful at all. I gave information she remained quiet then she tells me I keep repeating, obviously I would repeat as she's not saying anything, after a fee minutes she doped the call. Consultant's name is Thabile",1
"You always give me the best service at all times
I always make my transaction via customer care line  
And am glad to say all your Agent are friendly and helpful 
I don’t regret opening  an investment at African bank 
Keep it up",5
"Applied for a loan yesterday and spoke to a consultant who after taking all of my personal information, he told me I've been approved and just needed to email the necessary documents which I did. No further word received so I called to follow up on the progress today only to be told my application is declined! Now how does this work I would like to know please???? I'm not impressed with this level of service received at all!",1
"Did an online credit application. After doing everything including their contract and approving their Debi check they send an sms saying my application has been declined because they couldn't confirm that I  am employed. They didn't even request confirmation letter. So how did they come to that decision? 
It sucks",1
"hi there i got n loan at african bank my own stupidy 
i whent to ​n deb rewiev and then got to in arears so i stop  debit order with the deb review then whent to african bank and told them am gonna pay them myself am paying african bank already five years am paying extra but i dont c my loan ballance going down it alwaye them same am sick and tired paying them but nothing cumming to n end",4
I have been trying for over a month to get my money that I paid to African Bank reversed as they never opened an investment account for me as they promised and every time I go there they have a new story and some excuse why I can't get my money back no one must ever invest with them you will lose all your money Very bad service and I want my money back that they stole from me,1
Terribly and clueless bunch of idiots only thing they good ag is go ask for ratings...,1
"You do not even deserve a 1 star, all you know is to steal. you are thieves. 
I never requested or even agreed to a debicheck but this morning you decided to debit from my account. 
I want my ****en money. and I want it today including bank charges. and cancel that **** debicheck. I never even ****en authorised it. 
I want my ****en money. thieves",1
"I can't access my statement, query logged, complain logged still no respond and I need to use my statement,",1
"I have reached a point where am fed up with this bank. How can a bank lose my account? I have called their customer care line, went to three different branches and they keep giving me the run arounds. I am so frustrated and i just need answers now. You have blocked my accounts for no reason and your people cant seem to understand either. Just pay me my money and I can close this damn account",1
"Very quick to approve a loan. Then when you become unemployed due to the riots and have lost everything you worked for in 47 years, they ignore you like a stop sign. It has been 5 months that I am trying to claim from the insurance, that I took out to cover me when I get unemployed, 
My emails are being ignored and are getting threatening phone calls. Now I wonder, is it because I am not African, but a South African, or what would the reason be? Please explain to me why are you ignoring my plea to claim from the insurance for unemployment?",1
Just frustration after @african bank decided to put my account on hold for almost two weeks in this time of the year. How am I supposed to do my Christmas shopping,1
"Just a frustration. MyWorldrewards, after claiming using the unique code, I haven't received any wi-code sms up to this day. Please help, eagerly waiting for my R150 reward. Cell number: **********",4
"African bank decided to debit me on the 17th of December instead of the 28th of December without even a notice and now it was my last money for petrol to get to work and now I am fired at work from being absent and I blame Africa bank for going into my account and taking my money with my permission now that I am unemployed it means I will not pay the rest of the loan, thanks to you ****en useless Africa ****en bank nxa",1
"Am still waiting for feedback, guys I e paid you for more than 1wmonths after retrenchment, I have submitted all my documents,do what is right.",1
On 15th December 2021 my bank account was debited twice for one account that i have with you. R1500 has been debited without my approval and in excess of my monthly premium.   I have been calling the call center but no answer.,1
Please explain to me who gave you permission to debit my account today the last time I checked my debit order date is end of the month so who gave you the right to do as you please with my presonal bank account when i gave you my account number it was not for you to do as you please. If December debit orders go of on tje 15th why was no communication sent so I could advise that yiu still need to debit month end now you have debited my transport money how am I suppose to get to work when im not paid yet so if I dont report to work guess whats going to happen im getting fired then African bank is going to call me 20 billion times in a day wanting their money so explain to me what must i tell my bosses since you decided to do as you please with my account and money without premission can you bring my money back dealing with you has been a nightmara the biggest regret iyoo hai you do things then annoy us with phone calls when we dont pay mina i want my transport money back toe,1
African bank customer service canter not answering any calls. I need to get my latest balance. I send them an email and they still not respond to my email. This is bad customer service,1
"Good day....
why does it still show on african bank app that is still on depending for appliaction on my loan i did go to inside bank they say is on depending and and it will say something in 24/7 and is still on depending since monday and today is wednesday. why is it still on depending so long can anyone help or say something whats going on. cause i really need the money.",1
"Dear African,

This is my 3rd letter to you.
Two weeks ago I requested a settlement letter.  After receiving it I attempted to make a payment but it couldn't be verified by the bank.  I was told to transfer the money to African Bank Credit Card - which didn't work but eventually I managed to get through the call centre and I was told to either pay via online or use African Bank Loans.
First I did the online version cause I though it would be efficient - but I had to split the amount into 2.  Nothing happened. After 2 day I call in and was told that option doesn't work. So I transfered the full amount via FNB. As luck would have it the money I had transfered via online gets deducted. When I call in I got so many versions of why and what and when.
All I want is the account to be closed and the R15 916.34 refunded.  I don't care about all these other charges.  I want my money back especially because the agent lied and said no deduction will take place.
But prior to do that I had paid R",1
Here we go again tlc rewards team not being being helpful. It's close to a month now and I still don't have my sms to activate my chosen rewards,3
"There were fraudulent transactions on my African Bank account.  Once I realised this I blocked my account and also opened a case with Group Forensics to see what they can do.  Today is 111 days since this started.  I am still waiting.
Out of frustration I have asked them to drop the case numerous times twice in last week and again this week.  You can not speak to a forensic auditor - the Customer service agent always have to send a message to Forensics,  I loved African Bank - but really it is 11 days before Christmas I need my credit card.
I was promised someone from Forensic Team will contact me today - so iy is wait and see.  Pierre Martthee-Fouche",1
"""Hello MR . African Bank would like you to know that debit order deductions for December will be on **********1. If you want your debit orders deducted on the usual date instead, reply """"NO"""" within 48 hours. Please call **********for more info.""

This is bull****. I should not be getting this nonsense. The installment date should not change without me agreeing to it. Stop this nonsense!",1
"I have owed African bank since 2013, my loan with them fell into arrears due to my being in between jobs but i had always made it a point that i make an arrangement and pay even the minimum. The problem now is i wish to settle my account with them and have requested a discount on the settlement due to my financial difficulties and over commitments but i am told by the call centre agents that i dont qualify for a discount, i asked the lady to escalate my request and she blatantly refused. I feel like this is unfair especially considering the fact that they have my payment history and can see that i have tried my best to pay, it feels like they just want to choke me to death, its not nice owing a personal loan for this long. What hurts the most is that they make you hold the line for so long eventually the agents dont even help you, in stead they hang up the phone, i went to a branch and was given the same number to call, so frustrating.",1
What can i say how they are even allowed to operate as a bank is shocking.,1
"Hi,

I have contacted an agent at SARS who told me that no application has been made by African Bank to add the SARS tax payment accounts to African Bank's list of beneficiaries.

I have been querying this problem with African Bank since September 2020 after being unable to pay my taxes online through my MyWorld account in August that year.
The bank told me that they would escalate the issue, but the only feedback I get is that it is a long process to add these accounts.

This is quite an inconvenience, since I have to find someone else to pay my taxes through their ABSA or FNB account who does have the facility.
I cannot open a mainstream banking account purely for the purposes of paying my provisional taxes every 6 months as I find this ridiculous.

It seems then that according to SARS on their system no attempt or application has been made by the bank to sort out this issue.

I REQUEST THAT SOMETHING URGENTLY PLEASE BE DONE ABOUT THIS PROBLEM, SINCE I SURELY CANNOT BE THE ONLY ONE WITH AN AFRICAN BANK SAVINGS ACCOUNT THAT PAYS TAXES?!",1
"Good day 

My credit card has been blocked for now reason. it gets paid every day. 
And I cant get hold of anyone to help me. 
the call centre numbers just rings. 
Please help.",1
Why does African Bank put accounts on hold? My account has been put on hold since Friday for a reason I don't know about. I tried reaching out haven't got a responce yet on the web chat.,1
"I took a credit card in July from African Bank the amount in the card was R87 000,00 and i used about R 53 000,00. A few weeks passed then i realized that somthing was wrong with my acc, i went to the branch to get it checked out only to find out that there was a huge amount of money that was taken out while as i didn't use my card since there was looting . The teller told me that my card was hacked somehow and it was being used in Johannesburg, she forwarded my case to the forensic team they said it was being investigated , Mr Jabulani Kabini was the one investigating my case and he sent me an email on the 7th of September informing me that it would only take a month after that i didn't hear from him or the branch . Every Friday i would visit the branch to get updates but nothing , they would email him but still nothing . In October they started deducting money from my acc which was R 4 091,00 , in November the deducted R 3 900.00 and they have already sent me a message that they will deduct R 3 800.00 and mind you the card is blocked because of the investigation but they still deducting money .
I need help ASAP ...",1
"I cannot transfer money using my banking app or using internet banking, an error message keeps appearing when I try to send money",1
My loan application was submitted on 6 December with relevant documentation. The next day I received an SMS that they require my latest payslip (Already uploaded). So I go in and upload it again. Same story the next day. We are now on day 4 and still nothing has been done. This after I've now uploaded and emailed all my documentation. Phoning the call center is absolutely no help either. It seems everyone works with a sheet in front of them with generic responses. No one can help me complete the application. Horrible experience with African Bank!,1
"Its been 2 days since I applied for credit card and since then I have been recieving SMS's requesting documents which I have been sending from the time I started my online application. Is it people or robots who reviews our applications? Because honestly I am sick and tired of this process inefficiencies.

Your service really sucks. To think that I was planning to move from FNB private wealth portfolio to African bank, clearly that wouldn't be a great idea. You are still not technologically advanced.",1
"African Bank has to be by far the most unprofessional bank in this continent! Our country and people do not need a bank like this.  I got an SMS from African Bank saying I qualify for a payment break but when I log in to apply the break, it said there was no break. After being on hold for over 30 minutes, the consultant advised that they made a mistake 5 days ago and sent out the communication. 

Never did these people consider sending up a follow up sms advising that this communication was in error because that's how little they think of their customers. I am so shocked.",1
"I've been trying to get hold of African bank on the phone and i even went to the bank and they told me they cant assist me, so i received an SMS to say my debit order will be processed on the 15th and i am only getting paid on the 20th, please can you urgently call me back??????????????????????",1
"Deposited funds 29 November till today 10th December still no straight answer, account is on hold, all requested documents I have sent but no one seems to know what the issue is, have been told 72 hours and 24 hours and issue was resolved but still I can't withdraw or transfer my money, I don't recommend this bank to anyone at all, am beyond frustrated and all I want is my money back and move to another bank coz the service is just horrendous, head office never picks up and when they do call back they drop the call as if they can't hear you, social media guy was helpful but still issue not resolved, if I knew I would have never deposited my savings at all.",1
"I have never recieved such bad service I applied for a loan and was approved on the 1st of December 2021 I uploaded all my docs and was informed that all my documents was correct and that my loan will be finalized like in yesterday already afterbi called this morning I was informed that the contract would be done as there is an error on the system and now I have received a SMS again for a bank statement. 

I am unhappy and wish to report this to the NCR as this is not treating your client fairly. A whole week it takes",1
"I was a client of African Bank and paid my account monthly, but had to go on Debt Review. I paid the repayment plan over monthly for 6 years only to find that the Debt Review Company was a fly by night. I paid R7000 per month for over 6 years to clear my debt. 

I am finally off Debt review and when I called African Bank to enquire on an account, I was notified that payments were not made over. How was I then taken off debt review. Now I am yet again needing to pay. no solutions were given by African Bank, just rude service. 

This is such an injustice system. You pay 6 years EVERY month to clear your name. I am not sure if my payments were unallocated but the service received was shocking, making me feel like a criminal. I went on debt review and granted from 2011. I paid monthly as I wanted to honor the accounts.",1
"I have credit card with African bank someone within  change my  details and withdrew money,my account is blocked and I'm paying interest for the money I didn't use, it's now 4th month following up no resolution, since your unable to resolve this issue may kindly request CEO contact details, please note that if this is not resolved tomorrow I be cantacting all Radio stations so that we can communicate with the executives, it's very clear that African is a scam and very Incompetent.",1
"On Wednesday the 8th of December I was surprised to wake up to find that my account has been ""placed on hold"" as I learned yesterday. this was done without prior notification of any kinda, not by phone call or email with either one being options to reach me considering the bank has such details. And after 2 conscutive days of trying to reach out to African Bank,I recieved two virtually non-chalant responsese, and as of right now this very moment at 14:28 i have been waiting for a response to a slew ofemails I have sent to the customer care mail and waited on hold for a ssistance for long periods of time and I stilll cannot access my account. I can recieve or use any of the money in my account, my lights have been switched off where I live because I am unable to recieve money into my account meant to be paid into my rent. Yes I am foreign nation but that does not give you the right to threat me like this. How exactly am I meant to do anything with a frozen account and subpar service.",1
"Am still waiting on resolution,  I wascrectreched avatar ago,sent documentation for my retrechment and to date I still pay for the account even after I submitted for credit life,I logged a complaint and I received an SMS stating that the complaint was closed as they did not receive the documents, perhaps send me the address then I can hand deliver them,African bank will never change for anything better,interest rates are ridiculous, customer service is poor and nothing to he right,this bank is a scam i tell you.",1
"I took a loan with African Bank, have been paying until i got retrenched at work in Jan 2020. I submitted all required documents to their insurance, after that i got calls from different agencies asking for the same document or forcing me to pay the debt.

Till today i have not heard from the insurance, however, they kept on tracing my account and taking what ever is there.  I called African Bank several times to ask why are they deducting my account, then i get told the matter will be escalated but the same thing will happen month on month.

Even yesterday i got a call from their agency asking can they reduce my instalment - really???  Why is the insurance not covering the debt as promised!!",1
"I have a loan with African Bank, in October I requested to settle the loan for a period of 12 months of which initially it was supposed to be 30 months, the person who assisted me did as I requested end of October the amount agreed upon was debited from my account initially it was R775.61, the upon agreement of settlement it was R1002.94, in October a statement came which was having wrong information because the amount of money now being debited has changed I tried to communicate with them they sent the correct statement

End of November they debited R775.61 of which I requested to be changed

I don't know what to do now because seemingly they don't want me to settle the amount

Can I please get legal assistance",1
"I have a 90 day savings account with African Bank. I placed notice on it in September. I called along the way to confirm that my withdrawal is being processed, which they confirmed it is. I got a letter from them confirming so and that my funds will be paid to me by the 8th (which is today). I call today to confirm all is on track and I get told that it will be paid out on the 9th. 

It may be one day difference but why are they not communicating with me about the change? 

The last thing I want to hear is that the date gets pushed back without notice again.

I'd be grateful if someone from African Bank gets in contact with me on this.",1
I did an application on 29 November 2021 and after nearly 50 phones calls I was appalled that an offer made to me by them was declined.... How stupid is that?? Not to mention when enquires where made i received the same answer daily.  Now today 10 days later im told my application was declined.  They're a total waste of time and money,1
"I applied online for a credit card limit increase and the application was in progress when I missed the final steps. The application has requested me to contact the call centre its outstanding information but the call centre sales agent wants to start the application from scratch.
The application has already given me an offer amount that I have already confirmed but the sales agent is insisting to start over with the application.
The Sales agent is rude and as well does not listen to the information but insists on starting over with the application.
The Login details as well to reset have been giving me a problem since August and I am having problems logging in with the username and it keeps insisting on a password I no longer remember.
This has taken 8 hours of my day today, holding and being transferred only for the agent to be of no help.
I definitely wasted a day, being someone who is bringing business to you.
The online application and Resetting of passwords, together with your OTP PINneeds to be looked into.",1
"Sending Cinfrimation documents more than 20 Times. No one helping with the problem.  uploaded multiple times on website , Sent multiple times on whatsapp , sent more than 10 times via email.

Documents confirmed as recieved , but status doesnt change and No Progress is made
.     cant reach document department or any supervisor to assist
horrid experience",1
I have been trying to get hold of customer service for a week.  Can someone assist.,2
"I received an SMS from them advising that I qualify for a break,  When I went online to activate it there was nothing.  I then called them only to be told that its an error from their side and they would correct it and come back to me,  When I heard nothing I called and spoke to Bonolo that there is nothing anyone can do not even the CEO.  it was a mistake. I spoke to the team leader Pyarbya wo said the same thing.  I WANT MY PAYMENT BREAK..  I didnt ask you to send me the SMS.  Which means you send communication to your customers that you cant stand by.",1
"They give a reward when you swipe your bank card ten times a month.
EVERY MONTH I don't get my reward, and after endless phone calls and sometimes ten days later I finally receive my reward. Some months I spend more money on phone calls to get the reward, than what the reward is worth.",1
"Since September 2021 I’ve purchased electricity and never received it from my credit card account. Got sent a token but it didn’t have units, asked for my money back was declined refund by the financial division advising I owe on my prepaid account. Service provider advised I don’t owe them and I sent proof of that to Given the person responsible for my inquiry since he closed it without my consent or agreement that I’m satisfied by the conclusion. I need to pay me back my money R500.",1
"Hello my name is Elton Thomas I had just got a new Credit Card Yesterday at 13:00 till 19:05 on the 07th   was able to draw money etc then they decided to  fica my account and card was blocked and then when I was at a restaurant and when I wanted to pay it said Fund insuffiecent even though balance available R9434 and then I was so imbarresed 
I had to leave some stuff at  the restaurant and told them I would be back today but guess what no luck I have been told that I might have to wait 48 hours for the account to be unblocked 

In all my 46 years of existance I have never felt  so bad I fealt like a criminal I even thought I might be locked up or put in  jail or even scrub pots etc what a bad experience even when I phoned this morning I had no luck no empath or sympathy or anything they cant even care that I might not even get my stuff back 

I feel like a criminal and I really feel belittled and ashamed to even save I have the card I feel ashamed 

Anyone that thinks of them should hopefully use my experience and say no thanks 

Very Belittled and Frustrated customer and I feel like a criminal and a thief 

WOOW Thanks African Bank",1
