review_content,review_rating
"great service by Nolufefe Ruiters, friendly and helpful and not pushy👍🏼 5 star",5
"Mieke was a friendly, helpful and professional consultant.  Her service to me was excellent and I have signed up my two pets for insurance cover. Thank you!",5
I had a phonecall from Gershwin from DotSure this morning. Service was excellent. He explained all the details in such an understandable way. I am happy that I am taking out his insurance for my dog Lizzie.,5
"I got friendly, patient and helpful assistance from Jade Mooi-Bradshaw when signing up for my policy today. Its nice to feel like a valued customer, thank you Dotsure for the great service and experience.",5
Friendly customer care .  In your own language you get helped and it was  very good explained to me how it works and what the policy level contain.,5
Thea Kroon was excellent in her service and always answered all of questions without leaving me confused. Thank you so much.,5
Had impeccable service from Ayanda Zulu. She knows her product and could guide me to the best cover for my Kitties Thank you Ayanda,5
"Absolutely positive. Caitlin  Kelton convinced me not to change to Outsurance.  She is friendly and very professional.  Certainly has knowledge about the company.I am very grateful:  Vicky our Miniature Schnauzer has been with Dot Sure since 2018. She is a trained the****** for children on the Autism Spectrum. I will definitely add our forthcoming puppy Schnauzer. Thank you Caitlin, may you be blessed in abundance",5
"Disgustingly Poor Service!
One of their consultants came back to me and said they can't get hold of me. My phone has never been off and there was no notification that said anyone tried to call me. I sent two emails to Jason Lovell and I still haven't received any responses. After I receive my money back I am finding an alternative because at this stage anything would be better. I would even pay a bit more just to get peace of mind that at the end of the month I won't have to fight to get my own money back. Definitely the worst I have ever experienced from an insurance company!!! Sies!",1
"I found all the information was given to me in a clear way so that I could understand. Kate Heigan is the reason I decided to go with dotsure. She was informative, bussiness like, friendly, interactive and when I asked for her to call me back because it was a bad time, she did.   Really good to know that if I ever have a problem in the future she will be the level head to help me through the process.",5
Jeanre assisted me with the whole process in becoming part of the dotsure family. She was patient and explained everything very well. She is just an amazing lady to talk to and extremely considerate. Thank you Jeanre.,5
"Thanks to Charlize Minnaar, I had a great and seamless experience getting my dog on a policy. Incredibly friendly and professional!",5
"Chad was incredibly helpful and guided me through everything clearly. He was also patient with me missing phone calls or asking him to call me back, and he never neglected to call me back when he promised he would. Compared to a larger insurance company that did not come through on the same promised, it truly impressed me that Dotsure and their employees were so professional and thoughtful. They also have excellent prices compared to other companies and gave me a discount because I had multiple animals. They did not try to convince me to get more expensive packages and I felt like they were looking out for my needs and not their pockets. I would certainly recommend them to anyone who is looking to get medical insurance for their pets.",5
Ryan Laruffa was very helpfull and clear about the pet insurance i wanted. Thank you so so much for a job greatly done,5
Lovely and professional service over the phone from Mieke Zeeman.,5
Friendly and excellent service from Natani Taljaard. It was a pleasure doing business with her.,5
Dealt with Tristin Smuts. Most amazing services! Most helpful with all my question! Absolutely patient,5
Bianca Johnson assisted me very well,5
Your service over the phone was briliant thanks,5
Professional services from Jeanre,5
Chuma was very friendly and won me over from the get-go. She made the signing up process a very easy and pleasant experience.,5
Charlize Minnaar delivered excellent service via phone and I couldn't be happier with how friendly she was.,5
I've been sold a car warranty over the phone. asking the best cover for my car. He offered me the best range Platinum A cover at R410 monthly I took it and did not take the cheaper one of in the R200+ range(C). But I only found out 2 weeks ago my car only qualifies for the C range. The rep did not tell me how it works. I was happy and even rated him 5 star on Hello Peter,1
Marizel Bernardo was absolutely brilliant. Knew answers to every question I had and was extremely friendly. Very happy with dotsure!!!!!!!!!!,5
Vuyiseka's service was great.,5
"Absolutely fantastic service! Friendly, quick and efficient!",5
Jaen Boshoff is amazing!! Thank you for such superb 10 out of 10 service! I thoroughly enjoyed dealing with you! You really know what you are talking about! You can tell you have such a passion for animals which is definitely someone I want to deal with! Thank you for taking the time to go through everything with me and making sure I was happy with everything! I really appreciate it. Thank you,5
The lady who helped me with my request by the name of Kelebogile Gove she was really helpful ☺✨,5
"Very happy with the service I received from Maureen, my claim was approved within a couple of hours and the claim paid out in less that 24 hours. They truly exceeded my expectations.",5
Wasseem was friendly knowledgeable and got the policy going quickly,5
"Recieved good servive from Jeanrè. Was helpful to transfer dog ownership to my name and to start the new policy.

Thanks",5
"We have been with Dotsure for about four years now, During this time we have had a couple of claims. Dotsure made the process super easy, paid out within a day or two and even send our dog a ""Get well soon"" card. There may be cheaper pet insurance but no one can beat the service and dedication of Dotsure's staff.",5
"Michael April was the best!! He helped set up my insurance for my new car, was patient and kind and got back to me everytime he said he would!! This guy deserves the biggest bonus for he’s service. Thank you!! :)",5
"Professional service and knowledgeable, efficient staff. Dealt with Tshifhiwa Booi who went the extra mile.",5
"Very displeased and upset.

Claimed file in November and its February now. Promise that claims department will phone yet still nothing done about this.

Quick to call about my premium but claims they take forever to solved",1
"Efficient and friendly staff , incredibly impressed with the level of professionalism and compassion. Highly recommend!",5
I was assisted by a very pleasent lady by the name of Marizel Bernardo with obtaining a pet policy through dotsure yesterday. She was very helpful and clear in giving information. Keep up the great work.  Matini Asamani,5
Nolundi Nofemele was extremely helpful and friendly... Guided me very well through the claim processs,5
Dotsure helped me very quickly to get my new car insured. They are really the best. Love you dotsure,5
Severiano April was very helpful and informative. Thank you.,5
Best experience I've ever had with someone. The jeanre is such a pleasure over the phn made it so simple and very pleasant thank u so much,5
Jeanre was amazing at assisting me,5
Awesome service received from Gabriella Julies and so professional and super friendly. Will definitely recommend to all my friend and family..,5
Chadwick Lewis you deserve more that 5 star rating 👏 your service was excellent... Thank you So much...,5
Bernadine jy verdien meer as n 5⭐ rating. Baie baie dankie vir jou vriendelike en baie goeie diens. Jyt stap vir stap deur alles saam met my gewerk. Baie dankie daarvoor! Jy is awesome! 👌#dotsuregotmybabiescoverd,5
"Wow, wow, wow!!!!!
What AMAZING customer service.
U guys are like a breath of fresh air……
Professional, friendly follow up on your promises.
Where do u find a company these days who sees u’re trying to do an online chat (which is bombing thanks to bad internet connectivity) & then THEY (without asking) call u back.
When it comes to customer service u guys exceed EVERY benchmark.
Keep it up",5
A huge thank you to Micheala Cronje from dotsure who handled our two kids's dental care claim so professionally and so quickly!! What a joy to be insured with such a fantastic company!!,5
I was assisted by Justin Jafta and I loved how patient he was with my questions and the time he took to clarify all the details and terms.  I think that Justin offered fantastic service today,5
"Corriné Jonker
Was so helpful and even requested to call me back just incase my call gets cut off with her",5
Very professional and quick service 👍🏼👍🏼,5
Absolutely superb service,5
Thank you Saarrah Abdurahman for assiting me today to resolve my query. It is highly appreciated and I will recommend dotsure to anyone for car and house insurance,5
Thank you Chuma Mooi for your excellent and super friendly super service.  Alwana Silver,5
Great,5
Mieke was very professional and friendly,5
The Consultant was very helpful and friendly,5
"Nkosinathi Mngadi, was very professional and patient. He gave me the best service, thank you",5
Sharlene Louw was exceptionally patient with excellent clarity on all aspects during the call,5
"Knowledge Lesetla thank you for the excellent service, thank you for the simpaty amd understanding about my puppy that I lost.Also thank you DOTSURE for giving a puppy food for a mont in honor  of my puppy. you are the best",5
"If I could I wouldn't even give one star
 On Thursday my cat was in for a operation. We file a claim , on Friday. It's now Wednesday almost a week later. They phone back today, maybe they will finalize the claim by Friday... Why do I have pet insurance ? Dotsure your service is bad, don't advertise that you can help within 48 hours, you can't. I'm in the process to look for other insurance.",1
Ruth Duthie is amazing,5
Received excellent service from Mazibulo Myo he was very helpful and explained the services to me in a very simple way,5
Had the pleasure off speaking to gershwin lewis who was very informative about the product he sold and gave the best advice thank u,5
Yesterday I lodged motor extender warranty claim with Dotsure insurance and within 2 hours my claim was finalised. I was assisted by Nomonde Mdlankomo. I really appreciate the efficiency at which the claim was handled.,5
"Great service received from Waseem Essack this morning. My puppy had surgery to remove an abscess over the weekend and it was an eye opener to get pet insurance. He was clear and concise with his quote. Also very polite and informative. Thank you for making my experience with Dotsure effortless, Waseem. I really appreciate it, especially at a time like this.",5
Most helpful. Efficient and professional  service  caring when you dog is ill would recommend  to everyone,5
I have spoken to Jaen  Boshoff today while covering my fur baby for pet insurance. Jaen advised me on the best possible cover for Sushi and what would work in the long run. A very thorough explanation of what is covered.,5
Amazing  service from Jaen Boshoff,5
"I was previously with Hollard before we were moved to Dotsure during 2021. 2 days ago, I lodged a claim for lost car keys and my claim was rejected as I was told that lost keys are not covered under my policy. When motor happy moved us to dotsure, I was assured that anything that is related to my cover will not be altered only to find that in their policy wording, dotsure removed a part where its states ""loss"" under a section of what is covered under car keys. I am so disappointed with dotsure. How possible is that only damaged or stolen keys are covered?",1
The sales agent assisting me was patient and listened to my needs and requirements. She went on to explain the benefits of the policy. I was thoroughly impressed.  Thank you Charlize for your amazing service.,5
Thea Kroon was very clear in providing all necessary information her service was good,5
Great service from Caitlyn Kelton,5
Charlize Minnar was X-cellent ! Dint lose her.. 😉👍🏻,5
Gershwin Lewis was very friendly and helpful. U will most definitely refer Dotsure to all my friends and family.  High Five,5
"I was called telephonically by Waseem Essack who told me about the various insurance packages for medical insurance .  He was very helpful, thank you",5
Thank you Justin you are a star,5
"I decided to move my current pet policy across to dotsure, they offer the cheapest accident cover and Marizel Bernardo was extremely professional when assisting me with all my questions. Hopefully we never have to use the policy.",5
"Kelly was thorough and easy to communicate with.
She was very clear with what the policy covers.",5
"I was as usual brilliantly assisted by Knowledge Lesetla at Dotsure Pet Insurance, he was extremely helpful & went above & beyond to assist with my situation!!!! Thank you",5
First time,5
Marizel Bernardo was extremely helpful in setting up my pet'surance for the new addition to my family. Thank you for your patience and helping me with the debit order conundrum I had. 🐾,5
"To the amazing lady who goes by the name of Saarrah, I would like to thank you wholeheartedly, your service is excellent and splendid 👌
You are the best and keep up the good work...
I am a happy customer 😇",5
The consultant was helpful and did follow-ups,5
"I would like to write a review about dotsure.co.za. The consultant that assisted me was very helpful, very efficient and always called me back. She was super awesome. Her name is Gabriella Julies and I rate her a 5",5
"I am a little late with this one! My daughter had surgery (cruciate ligament). The claim was processed the same day and payout (FULL) received the next day. Chante du Plooy was on the claim faster than a Beagle sniffing out a treat. Thank you, once again, Chante for your amazing service and assistance.
Another amazing lady contacted me later that day (a supervisor if I am not mistaken) to confirm payment. I am so sorry I cannot remember her name but PLEASE look into it because I would like her assistance recognized as well.",5
"Professional and patient service from Gershwin Lewis. I received a lot calls from agents for my pet insurance, but Gershwin convinced me to go with dotsure. I have busy schedule but he was patient enough to wait. I'll definitely recommend this product.",5
Very professional!,5
I am writing this review for Charlize Minnaar. She is very friendly and professional and explained everything to me about the cover I should take. Always gave me a chance to speak which i appreciate. Keep up the good work Charlize.,5
"Great help from Tshifhiwa Booi, loved the service.  Thank you",5
Great customer service,5
Friendly and courteous while maintaining efficiency.,5
Great service from Jackie Buni. Professional and patient.  Thank you. It's refreshing getting Great service.,5
"Jaen Boshoff  was of great professional, friendly and of great assistance.    As soon as I mentioned the names of my Jack Russells, She started addressing them with their names.  Personal touch and attention to detail.  Thanks so much Jaen Boshoff , and for giving me peace of mind in respect of cover for my new babies.",5
Mazibulo Myo was of great assistance with helping me get insurance for our newest member of the family. He explained the pet insurance options such that it was easy for my husband and I to decide which option to go for. Thank you very much Dotsure and most especially thank you Mazibulo Myo.,5
Kate was quick and efficient and signed us up for pet cover within 15 minutes,5
Thanks to Charles for providing information and assistance with my insurance.,5
I canceled my pet insurance and Caitlyn Kelton helped me every step of the way. She was sweet and eager to help!  I had a good experience overall with dotsure and would definitely recommend.,5
Excellent and professional service received from Jaen Boshoff. Such an Easy experience 1 2 3 and everything was done.,5
"Very happy with the assistance from Mazibulo Myo from Dotsure!! Friendly, and knowledgeable on Dotsure's products,

Thank you!",5
I had received great service from Knowledge Lesetla.... He is a great consultant 👌🏼,5
Great,5
Dian Slabbert’s assistance was invaluable!!!,5
Best service from Anneke. Thank you,5
Mieke was awesome! Wish I could rate her 10 stars. She is professional knowledgable and super efficient. She is an asset to DotSure!,5
Tristan Smuts was very professional and helpful.,5
"Quick, efficient and painless service that I got today. Was changing vehicle and needed to update policy, it was such a painless process and very quick.. thanks",4
I had a pleasant experience obtaining pet insurance with Justin Jafta. Definitely worth 5 stars,5
"Thanking Dotsure and 
Rebecca van der Breggen whom was ever so efficient, professional and got my policy uodated within half and hour with full details provided. He response time was on point and delivery service was once again outstanding. I always appreciate the standards of Dotsure is always a pleasure dealing with the consultants. 
Thank you again 
Rebecca van der Breggen",5
Want to Thank Tebogo for his great service…,5
"Good day,

I just have to compliment Ayana Zulu on the amazing service that I had received from her this morning!

Her professionalism and friendly manner made the process of signing up a new policy completely painless. 

She is a great asset to your company!

Thank you
Marcelle",1
"I have not experienced customer service like I did the past few days. Bernadine, thank you very much for your patience and help over the last few days. It was great working with you.",5
This is my second review on this company their worker Alize is simply not responding to my calls and they not sticking to their deadlines. It's been 4 months now that my car is broken and I have to take my son to school like that. They keep giving deadlines that they don't meet. They told me my funds will be available within 30 working days but the 30 working days have passed already and I got no money and no response whatsoever from anymore.. I am really so ****in tired of this company.,1
Khadija Khan assisted me. She was very pleasant and not driving a hard sales pitch. Very honest and explained all the products well and called or emailed as promised. I would give her 5 for my dealings but the call centre phone quality was not good on her side. I could hear clearly. Hope my future dealings are as pleasant.,4
"Bernadine made our pet insurance journey a breeze. Being willing to go the extra mile to answer all my questions and even call my husband to explain, as I knew she would do best! We feel safe knowing she has got us covered",5
Very professional and make sure that I explain the policy,5
"We have been with Dotsure since October 2021, 
I would recommend Dotsure to anyone.
The best service and extremely fast to respond to claims/payouts/document requirements.
Worth every cent for your pets health.",5
Marizel Bernardo helped me today to cover both our pets. She was such a delightful person to speak to in addition to being helpful and knowledgeable.,5
Nicolaas Grobbelaar. Thank for the prompt call and excellent service. You made the process of signing up stream less. Thank you and appreciated.,5
Ryan Laruffa provided excellent service. Keep up the good work.,5
Extremely helpful amd friendly.,5
The best consultant and service.,5
"Always top class customer service from Dotsure. A special shout out to 
Beryldene Anders for always being friendly and helpful. Thanks, Dotsure!",5
Her name Nicolaas Grobbelaar,5
"We hit a pothole which damaged two of our tyers. This was last week Tuesday 26. We have had no assistance from them. We have been moved from pillar to post. We phoned them to ask them for assistance, and no one can give me a definitive answer as to what to do. We have no car, we have two wheels that are broken, split in half and no  one is able to help. We have asked for Team leads, managers, assessors and seemingly no one is available to assist. This is the epitome of bad service. I am going to be changing our insurance.",1
"I am baffled at why Dotsure is receiving such great reviews, my experience with this company contradicts the positive reviews it's receiving. DotSure have on many occasions taken double the amounts that they should have taken and I had to make contact with them spending a lot of airtime because getting in touch with them is no easy feat. And after battles upon battles, I have to fight to make my case. I have sent an email and the 0861 number isn't working it says that the number is not in service. Please assist me by calling me you again took more money from me than you were supposed to. This is urgent as I am just about fed up with this nonsense.",1
"thank you so much to Nkosinanthi your assistance is very much appreciated keep up and continue to serve the clients as you did with me.

regards, Amy",5
"Excellent service, all my concerns and questions were answered professionally, Ryan Laruffa was a star",5
Ayana was truly understood and patient,5
Good friendly determined service from Ryan,5
<div>Excellent job by Anneke Meyer. She was so helpful and very quick to help me</div>,5
"Dotsure is the worst car insurance company in South Africa. On 24 December 2021 my car was standing in a parking lot from 15h00 until 23h00. In the time it was standing there a man bumper my car my son inlaw (he was going to drive the car home) was standing outside saw the whole thing happen. 
We phoned road side assist. Very impressed because they responded very quickly. 
The police wasn't on the scene because there were no injuries an they were on their way to a accidents scene where 4 people did not make it.
We went to the police station every thing was closed so we went on 26 December 2021 because we didn't have transportation on Christmas day.  
We contacted them 28 December 2021 
Long story short they sent us a document request I asked no questions I sent them the trip sheet from tracker, the instruction certificate from tracker, MY BANK STATEMENT the case number.
So there were on going phone call and from day 1 they were looking for a reason not to repair my vehicle. 
After sending them all the required documents they wanted to interview everyone there. They spoke to everyone we had contact number for.
Then they wanted my bank statement again not the one I sent in December not prood of payment that their debit order went my bank statement for January.
So we had a vew word exchanges I lost my temper at times but 27 January 2022 I sent them my bank statement.
28 January 2022 I emailed to confirm if they received it 29 January 2022 I phoned to hear if they received it but sa usual Zhaun-Maré wasn't available she will phone me back. (Poor lady sorry I was rude at times) She did not phone me back she sent me a claim cancelation letter and thats it.
For more than a month my car has been standing at the pannel beaters gathering dust not even touched and now they want me to go and fetch it because someone did not read their email. Thats only the begging. 
So please learn out of my mistakes these people take your money every month money you worked for but as soon as they have to give back they make you feel like a criminal and why do they need the January statement I still don't have an answer to that question",1
The worst insurance one can ever have.the service its very poor .They do not care about their customers PERIOD,1
I would like to acknowledge Marizel Bernardo for her excellent service. In a very professional manner assured me that Dot Sure was the best option for my puppy. Thank you for excellent service!,5
Good service with claims submitted on a Friday night.,4
"Great service, friendly and efficient.",5
Waseem Essac was such an exceptional agent.,5
Charlize Minnaar provided an  exceptional service 😊,5
I will never ever ever again use dotsure or even recommend them to anyone because they fail to make their clients happy by keeping up with their promise's why pay your hard earned money when they won't deliver and leave you in debt because now I am praying for a vehicle that is written off yet I had a comprehensive insurance cover plus too the credit shortfall cover but I am still paying for what it's really unfair,1
"I was more than happy with the consultant Ayana Zulu. She called me so many time's as I was always busy but she never gave up. She made me understand the policy, explained every level in detail and was really a pleasure talking to someone who knows her products  .
She was friendly and easy to talk to. Never did she force the policy on me, gave me options that didn't benefit her in any way.  I most certainly recommend her to my colleagues.",5
"The agent knowledge Lesetla was very effecient, client centric and catered to my needs",5
Zoey Tiberio was absolutely excellent with my Pet support. Very very happy that I chose dotsure.,5
I just want to give a review on dotsure Gershwin Lewis give me an excellent cliente service explained me very nicely his cliente service and speaking skill was excellent smart clients service from him.,5
I would like to write a review about dotsure.co.za..I would give miss or mrs kadhija khan.1000 star ..very helpful and lovely voice,5
The manner Michael explain the policy cover was amazing.,5
Consultant does a great job,5
Great service from Nombulelo Singaphi form Dotusre.  She quickly assisted me and was very friendly and helpful and gave me the best offer.,5
The service I received from Kate Heigan was excellent. She was very helpful and so pleasant to deal with.,5
"I was recently assisted by Ruth Duthie from Dotsure.
She has done a wonderful work to guide me and assist me in what I needed during my consultation with her.",5
"I would like to acknowledge Sihle Manyi for excellent service and commitment. She was very polite, understanding and professional. Thank you so much Sihle for your assistance.",5
I would like to acknowledge Ruth Duthie for her excellent service and commitment to her product. In a very pleasant polite and professional manner Ruth assured me that Dot sure was the best option for my Furr babies and retained my business with Dot Sure. Ruth Duthie your service excellence is Outstanding. Thank you 🏆,5
"The process was made very easy by the consultant. 
Good value for money",5
"I received great service from Kadhija Khan, well spoken, very informative and friendly. Would highly recommend anyone to her.",5
I'm very happy with the customer service dotsure and it's employees such as Ntombovuyo Dinyani,5
"Great service received from the team of Dotsure, more specifically from Tamran Jantjies.
keep up the great work Tamran!
Claims are quick and easy to do, no long waiting periods either.
thanks Dotsure!",5
"Big thanks to Zoey Tiberio, who was extremely efficient, kind and patient whilst assisting me !  Great service !",5
"Friendliest staff ever.  Every time I speak to someone else and they are all the best.
# Corriné Jonkers",5
Thank you Jade Mooi-Bradshaw for you friendly and efficient service. We’re excited to be part of Dotsure.,5
"All three my pets are insured through Dotsure and I have been extremely happy with their service. This month was the first time that I had to claim when my cat was diagnosed with cancer and subsequently had to be euthanized.

Submitting my claims on the website was a painless process and I received feedback about payments within a day. Most of what I claimed was covered in full. My policy was also updated instantly when I asked them to take my deceased cat off the policy. 

Losing a pet is extremely traumatic and I am grateful that Dotsure has made the claim process so simple, so I can focus on grieving for my beloved kitty.",5
Loved the good service i received from bernadine !! Well done ! Proud to be part of dotsure !,5
I would like to write a review about dotsure.co.za  Mieke was so quick and on top of her game. She knew the answers to all my questions and she was able to explain everything to me. She had so much patience with me and was utterly helpful. It was such a pleasure to have her on the phone and I would give her a 6 star rating if I could!!  However I can only give a 5 star.,5
great service from Nicolaas Grobbelaar. smooth process. got what i needed. thanks so much,5
"Bianca's service was top notch, excellent, and out of this world.",5
Bianca Johnson,5
"I just signed up for pet insurance for my two furbabies, Marshmallow and Toast. Jade Mooi-Bradshaw made it such a pleasant experience, with her super friendly and professional manner. She patiently walked me through the different plans and answered all my questions. I'm happy to be a part of the Dotsure family, especially if everyone is as wonderful as Jade. 😊",5
Thank you Ruth Duthie at Dotsure for giving the friendliest support. I appreciate that you answered all my questions and assisting with my pet insurance.,5
Marizel was very helpfull and explained evertyhing well. Thank you dotsure.,5
Nkosi Mgidi gave excellent service.,5
"Thea Kroon thank you for your diligence and professional assistance. You made it very easy for me to take out the insurance for our furr baby. The company is very lucky to have you as part of their team... Thums up to you, keep up the food work
5/5 for you",5
Call center agent Jackie Buni was very patient with me and was so kind to phone me back close to close of business day explaining every thing in detail with me and my daughter and now both my kitties are covered. Excellent Job Jackie Buni thank you.,5
"Charlize was friendly, very helpful and I am assured I have the best cover for my dogs at a price I can afford",5
"I spoke with Michael Borman about closing my insurance plan due a change in my financial situation. He was very supportive of the changes I made in my personal life and wished me well, but above that he was very professional and not pushy at all when recommending me different options before totally cancelling the plan. He really gave me good recommendations and multiple options, I opted to downgrade per his suggestion and he suggested other options, if I can’t cope even with the downgraded plan. I was very pleased and impressed to communicate with him about all of the above. Thank you for your recommendations, understanding, and well wishes Michael :)",5
"Wassim Essack was phenomenal. Professional, friendly and vibrant - an absolute pleasure to deal with. Wassim took me through the various plan options and we worked out which one suited best. Really impressed.",5
"Great service from Charles Thopola, well done.

Documents received as well, fast and efficient.",5
Excellent service. Amy is very nice and professional.,5
Complete and clear,5
Zoey Tiberius was so helpful - she got back to me within minutes of my email query with a friendly phone call and took time to explain the details of my pet cover with me ! What fantastic service,5
"My policy Start date is tomorrow the 28.01.2022, and already feel like a member of the dotsure.co.za family, all thanks to Anneke Meyer who assisted me and explained thoroughly, how the Smart box works, she was patience and professional. Thank you Anneke, I appreciate your help",5
Kate Heigan provided excellent service and helpful information,5
"Mazibulo Myo provided excellent service and help, took his time to go through each question. 5/5 from him",5
Very helpful!,5
They where very help full in helping me with my quary,5
Exsellent service,5
I would like to write a review about dotsure.co.za Jeanre Ek wil net Baie dankie se aan Jeanre wat so Baie geduld gehaat het met ons. Sy het ons soveel keer gebel en Dan was ons besig of ons het n krisis gehaat maar elke keer was sy geduldig en het maar net weer gebel. Baie dankie vir jou goeie diens. Ons gee julle 5 🌟. Die Odendaals,5
Jaen Boshoff is very much informed. She provided  very friendly and professional services. She could answer all my questions immediately. Will continue to work with her going forward.,5
Thanks Amanda Nyakaza for providing the absolute best service as I have come to expect from your company because that is the norm for your company for the last 12 years.,5
Waseem Essack was excellent and very thorough.  Thank you!!!,5
Teboho Sengoara was excellent,5
Zoey Tiberio assisted me in my query and was efficient and friendly and helpful and was able to put my mind at ease. Much appreciated when ppl are friendly and helpful.  Thank you Zoey,5
Wonderlike diens ontvang van Jaen Boshoff by dotsure.Sy het alles so mooi verduidelik aan my. Vriendelik en baie behulpsaam.,5
"I dealt with Jackie, i just joined Dotsure and he explained everything clearly and was very patient and not rushed. Thanks so much Jackie",5
"Tristin Smuts was above all very helpful and so friendly. Looking forward to the service I will get from Dotsure, for my loving pooch Buddy.",5
"What a pleasure to talk to Mazibulo Myo, answered every question I had and was not clear on.",5
Thank you Jeanrè for all the effort and  making sure I have all the information needed to make the correct desition. Exelent work,5
I would like to write a review about dotsure.co.za I received excellent service from Gabriella Julies. I definitely would rate her 5 stars ⭐️. She was very helpful and informative.,5
"The consultant Dian Slabbert was awsome made me feel at ease as a first time viechel buyer... And their premiun is super awsome, a bargain i must say.",5
"I was assisted by Gershwin Lewis. He was extremely polite, patient and friendly, and explained everything in great detail. He assisted me with my policy and the entire process was smooth and efficient.  Five star rating!",5
"As a 3rd party claimant to Dotsure, I cannot express my disappointment at the manner in which my claim has been treated for a vehicle accident. After going back and forth for over 10 weeks and then being told of the low payment amount , which I disputed....I am clearly now being pushed aside or just forgotten.  I have 5 cars insured with Nedbank Insurance and what a breath of fresh air they are.. I guess I will just keep waiting for Dotsure until someone wakes up and resolves this claim.",1
I had a great service from Sam. He was very professional,5
Sis Nolufefe Ruiters was excellent answered all my questions 👌🏽,5
"Excellent service from Nick, competitive prices, and attentive service!!",5
"Excellent service, good communication",5
"Thank you to Mazibulo Myo for top service! Well informed, well spoken and he listens to you! Awesome service!",5
Easy to apply and great service received from Jaen Boshoff!!,5
I would like to write a review about dotsure.co.za and the  service received by Charlize Minnaar. I was exceptionally impressed and would rate her 10 out of 10. She was so friendly and really was patient when I had issues with my phone.,5
"Ocean (the representative) has been very friendly, insightful and informative.
All terms and conditions were thoroughly explained.
Lastly the premium was exactly what I was hoping for.",5
"I would like to write a review about dotsure.co.za  Thank you very much KATE HEIGAN for assisting me with Dotsure's sign-on process and for the informative suggestions and information on the available cover options for our animals. Well done also on staying in touch to ensure we get the best cover for our furbabies. Thank you for your friendly customer service, even when you were working on a weekend! 🙂",5
"Kadhija 

Was very professional and a wonderful person to talk to . I will highly recommend this process",5
"Trying to get home and car insurance through Dotsure has got to be the worst experience one could ever imagine.
Firstly, I get given a premium based on a zero excess for the car by Lu-Verne Samuels, who took down the application.
I informed her of all the details she required, including the home contents etc.
When I received the policy document, there was an excess of R 6 500 for the car, and the description of the premises was wrong.
Her tone was condescending, questioning me after every response with ""Do you understand?"", When I responded ""yes"", her answer was ""Good"". Where is my lollipop for being a good boy and saying that I understood? If you want to treat your potential customers like they are stupid, then she gets the award for succeeding in doing just that.
Then I had to send in proof of prior cover, which I did. This covered a period of 18 months, the balance of the cover was with Hollard, who are involved with, or own Dotsure. I informed the agent named Lindisipho Qaqawe that the records could be obtained from Hollard as they are ""one and the same"". I was informed that I had to do this, as there were no records.
Then after correcting the errors on the policy (like a corrugated iron roof to a cement/concrete roof), yet again the premium goes up. 
I don't think that Dotsure know what they are doing. 
They expect their potential customers to jump through hoops, while treating them like they are rather ignorant or stupid.
My advice, go anywhere else. You don't know what will happen in the event of a claim.",1
"We often rate businesses by interpreting the combination of their products/service/solution experience and sales personnel experience as a single service capability, despite them being fundamentally different business functions.   I am a new subscriber to dotsure insurance, and thus cannot comment on its product value or experience yet. I can however, without uncer*****y, express my appreciation for Tristin Smut's professionalism, telephonic manner and willingness to describe any points of clarification that I needed in thorough detail. Accordingly, I rate his sales service as excellent !",5
Exellent and friendly service from Ryan Laruffa.,5
Excellent job,5
"Jeanre just helped setting up medical insurance for  my pets. Exceptional, she was professional, friendly, detailed, patient and most of it all very helpful. Thank you for your wonderful work Jeanre, my pets are my family and with you I felt they are safe.",5
Ryan Luraffa,5
Tshifhiwa Booi delivered an excellent service resolving an unfortunate event caused by a Netstar technician. She ensured the matter was escalated properly and provided feedback throughout the ordeal.,5
Quick and efficient:),4
Excellent efficient service from Dotsure.Jaen Boshoff on point with communication.,5
"Jean Boshoff has blown me away. Being in Marketing and Sales myself, I can truly commend her on the professionalism she displayed when calling. I would usually shudder and think twice of taking a call from any marketing/call centre. The best I have ever experienced. Jean is a great asset to Dot Sure. If South African  companies would only take the time in screening their employees before hiring them, they would only be creating a good name for themselves and offer better service levels.",5
Excellent service received from a very pleasant and polite Khanya Mani,5
"Jeanre Joubert het my in my taal gehelp, waareer dit baie!!!",5
Very helpful  Sales consultant,5
Abigail was fantastic! She made sure that I had all the info on the policy before committing to it.,5
"Bernadine is friendly, efficient and gives excellent advice.  What a pleasure to talk to a consultant who can speak properly and clearly and knows the product. If I was still hesitant about moving to DotSure, Bernadine's service convinced me that it is the best decision.",5
Marizel B. was very friendly and efficient and helped choosing the correct policy for our Dobermann pup Seven!,5
I submitted a claim and my claim handler was Caylin Grill. I just wanted to thank her for the excellent service she gave me. My claim was approved in less than 24 hours. Thanks alot Caylin Grill,5
Brendan Bence was very friendly. He is also very passionate about what he does. He was very patient and very helpful and didn't hesitate to answer my questions. Very impressed with Dotsure,5
"A Big thanks to Jaen Boshoff from Dotsure, who quickly and effectively provided me with a comprehensive cover for my dog.

Polite, professional and well informed.",5
"I was assisted by Mazibulo Myo yesterday, to get both my 4 legged sons back on my insurance (long story). And what a pleasure it was. Mazibulo was friendly, clear and concise. Normally, I detest any administrative tasks, but dealing with dotsure was pain-free 👌🏼",5
They increased my premiums by almost 30% without any notification. Debit order was a huge inconvenience on my account.,1
