review_content,review_rating
"Hi Antono

I write to you as with great disappointment. 

Exactly a month ago my husband was hijacked at gun point with his friend.

He logged a claim with Discovery and to date, we haven't received a call from Discovery and the claim is still pending.

As someone who's worked for Discovery Insure when it started I am utterly disappointed with the lack of service.

Discovery prides themselves with services delivery and I was pretty sure that with the high premiums that we are paying, we would never find ourselves complaining about service. A mere claim has never taken a month to finalise, it's simple... It's either you pay or you don't. 

I'd like to think that we have been very patient with you. 

The purpose of Insurance is to give you  piece of mind, my husband was in a very traumatic situation, he almost lost his life. He's still trying to recover from that but Discovery is not making things any easier. 

After this, I'm certain we are taking our business elsewhere.

Hopefully we will feel appreciated and important. 

If the claim is not finalized by tomorrow, can I request the cancelation of the policy and for all premiums to be refunded in full.

I will sharing this on social media too.",1
"Called Discovery to report leak previously reported was not properly fixed.

Discovery Insure sends Service provider inspects after a week and claims its a new leak. Yet its same pipe and rusted.

Now I had explained that it was leaking onto a roof rafter. 

After a week of no feedback I called again.

I called in Saturday 29 January 2022 to follow up. I was told an email would be sent.

I follow up on 31 Jan 2022 and get told they cannot trace the claim.

I call again on 2 February 2022 and get told they'll call the service provider.

Communication has been poor and more shocking us that interactions do not get tracked.

The delay can cause the roof to collapse. I'll be sure to sue Discovery if I get injured during a roof collapse.",1
Boundary wall fell over. During the claim process we were advised that the claim will not be covered as the wall was not built to standard as it had no brickforce. There is no way anyone could have known that the wall was not built to some standard sometime in th 1900s. Really concerned that we are paying for home insurance that doesn't cover claims based on findings that we could not have known or foreseen.,1
"Prince Sibiya from Insure Broker Servicing is always friendly and gives the best service ☺️
#DiscoveryDidGood
#PrinceSibiyaDidGood",5
Ms Shamanie Naidoo from Retentions Department was patient and explained everything to me thoroughly. She made the whole process easy for me.,5
"Thanks, Prince for arranging a tracker de-installation for our client.",5
I would like compliment the excellent service and joyful chat I had with Senior Consultant Kabelo Sekhu. People like Kabelo make it a pleasure to buy insurance. In my case sadly I was cancelling as I sold my car. But he is a superb ambassador for Discovery Insure,5
"Prince Sibiya is always helpful, so friendly and very knowledgeable. Always gives 100% and assists to the best of his ability. Keep it up Prince.",5
Great service - Thank you Safiyah Fondling from the Retentions department.,5
Great services from Shamanie Naidoo from the Retentions department. She is always a great help.,5
"Received, brilliant service from Thibi Chueu, Rakesh Jivan and Shamanie Naidoo! 

My all round experience with discovery is always phenomenal",5
Shamanie Naidoo from the Retentions department has displayed efficient service with a smile. Will defiantly recommend,5
"So, it has been more than 2 weeks now that you have been running for sorting out a problem!!!!!!!!!!!!!!

You must be ashamed of yourself, people pay for the insurance and then you duck and dive in sorting out a problem",1
Why is it so difficult to get a consultant online to speak to you with out being transferred around to different departments. Why is there never anyone available to file an online complaint to but their is always someone available to offer you discovery insurance.,1
"Nomfundo Sibeko, you are an excellent consultant. you understand a client. over and above resolving my enquiry, i want to say thank you for your advise along my query. you know your job Girl. Keep up the good work. you surely can keep clients happy.",5
Prince was amazing and a credit to the company.,5
"A car insurance claim for my late mother since November 2021, claim number ********** i have been sending in documents and been transferred to many different departments up until they sent me an agreement of loss and was signed and sent back after numerous calls i was told they wont pay until they get dicuments from courier company which were fetched early January 2022 and i have left many emails to check if they received the documents but there's no response, i then opted for phone calls everytime they always take my number and promise to call me back but nothing.",1
Consultant MATHIBEDI CHUEU was very friendly and helpful.  Excellent manner and disposition.,5
"Had a flat battery, called Msuthu Kwatsha and i was back on the road within 30 minutes",5
"They're are good at the time of accident - help was quick and informative and claim was settled also timeously. Claims department is very efficient: accident was not due to my fault, they managed to get my excess payment from the guilty party. However, something to be aware of - a lot can go wrong during towing, storage and repairs and the insurer sides with the other parties other than the client. If you ever get into the accident - take pictures of absolutely everything - the accident scene and the WHOLE vehicle (interior and exterior), so that you would have a proof if something gets damaged in the process that was not caused by the accident. I was not impressed with the intimidating message from the consultant stating they have resources to prove that damages are not inflicted by the accident therefore client is reaching, but not a single time they have looked into the chain of custody of the car to investigate and use all those resourses to get to the bottom of the problem.",3
Excellent service from Marvin Ngwenya from the Broker Servicing  department,5
Hi I would like to commend  Marvin Ngwenya for a very good service regarding my new business he was professional and sufficient. Thank you,5
"Jabulile Shiba - it is clear that you will soon be in upper management! Awesome service which made me realise again why I am still
Insured with Discovery since 2015.",5
i have received numerous assistance with the help of a lady named as DIONNE STEVENS. She is a broker claims consultant and working in the claims department. i will always rate her 5stars. she  goes out of her way at all times.,5
"Please Please whatever you do DO NOT take out insurance from this company. I have been a member for many years and I am trying to make changes to my motor vehicle policy. its a shambles. you can send multiple emails which they acknowledge, but nothing gets done. I am still waiting for a refund for a vehicle  I requested removal in July 2021, I am still waiting for the refund because they continued to bill me up to Dec 2021. I have also requested they remove another vehicle and I am still waiting for this vehicle to be removed. I think its time to just cancel and move on to someone else. totally fed up at this point",1
"I just recieved a call from one on discovery insure lead warmer, I must say what a terrible experience it was as this lady was rushing to do a the quote for me and as soon as I asked her to kindly call me later she put the phone down in my ear. What a very rude behavior",1
"Hi there, 
just want to say a HUGE thank you to Abdul Christian for ensuring my claim was attended to in 3 days - I've never experienced such fast and efficient service from an insurance provider. I am so happy I decided to move my policy across to Discovery. THANK YOU!",5
"Best service, helping a lot with my business! Very helpful and Professional

Thank you Mathibedi ! Your assistance is highly appreciated!",5
"I reported my accident on the 6th of Jan. I had to ask for car hire on the 7th of Jan. I had to call them on the 21st of Jan to ask about how much the longer assessor needs because I need some kind of information. Only to find out that they had received the report and didn't communicate. Then they said they needed documents. Fedex collect documents almost a week ago and now discovery says that the documents haven't been logged in yet. its been almost 7 days since they received the documents. The car hire ends this weekend. How am i supposed to go to work without a car? On top of that I can't buy a new car because I don't know when they will pay me out. I will have to add days to the car hire, which is extra unnecessary expense. The cherry on top of this is that discovery took their premiums for my totaled car.They have communicated poorly and can not see how their tardy actions are affecting me financially. i really do not want to insure with them again.",1
"I had a pipe burst which flooded the main bedroom on the 24th of Jan 2022 , i have had no interaction from Discovery from then till the 29th when i called them and i was promised a manager plus consultant will call me back ( Did not happen on the 29th ) 
on the 31st in the afternoon i had to call again to follow again i had to make contact with then from my end , taking into account i have had contents being impacted by water and yet no call to even introduce themselves to me , no direction at all and it feels like they don't care.
After me making contact a week later i get a call only to be told they are busy no consideration of my claim situation at all ( Claim Number ********** ).I still wonder if i had not called i would have not received any services at all.",1
Logged a claim for one of my vehicles insured with Discovery. No response for 2 days and then I'm told to go to a service Centre. The contact number given for the service provider does not exist. Tried to call discovery 3 times to check what the assessment process is and have to wait at least half an hour each time after which the call cuts. Really bad service. Going back to Outsurance who are way way better.,1
"I cancelled my policy in December after struggling numerous times to actually receive my policy that I got told to move from my current insurer. I was eventually contacted by Xolani Shangase who sent me the policy, I made it clear to him that I am not interested but will look at the policy. Please go listen to the phone recordings. He told me he will move the starting date to end of Jan but I still wasn’t interested but said I will have a look. I sent him an e-mail on 4 Jan 22 stating that I still was not interested in the policy. Got no further response from him and this policy was never cancelled as per numerous requests. Yet a debit order goes off! Now how am I supposed to pay Outsurance my chosen insurance as Discovery feels they may make my choice for me. Absolutely ridiculous. I will reverse this debit order and I would like Discovey to cancel this policy with immediate effect as I told you I DO NOT WANT YOUR POLICY. If this is how one needs to struggle to get a policy and get it cancelled I can’t even begin to imagine the hassle of putting in a claim and getting it approved.",1
"The worst household items insurance service I have ever experienced.
They will trick you by offering good prices and when time comes to pay, they will have so many tricks up their sleeve to reject your claim.",1
"Shamanie Naidoo is incredibly helpful, efficient and professional.
She goes out of her way to assist with client retentions to the best of her ability.
And even though there are policies we cant ""save"" She is patient and understanding!
Keep up the extraordinary service",5
Msuthu from the Emergency Services department was very helpful when I had a flat tyre. Thank you Discovery,5
thank you for your excellent and efficient service Innocencia Rakgalakane,5
"Effective, efficient and friendly service provided by Innocencia Rakgalakane. Thank you.",5
Great service,5
"A claim was logged on the 31st December 2021 to date my claim issue has not been sorted 
I am tried of being inconvenienced by this poor service from Discovery",4
"Thanks to Mathibedi Chueu from retentions for assisting me review a policy, he is really a great help.",5
"Discovery has poorly managed my insurance claim. I lodged a claim for a laptop on the 7th of January, and this is still not resolved. 

Discovery did not even arrange the courier correctly to collect so i had to go get an assessment done at my own cost. Al documentation and a SIGNED Payout letter has been received by Discovery yet they have still not paid out my claim.",1
"Great customers service, fast and efficient. Thank you also for answering all the clarifying questions.",5
Had great service from Willian Machitiso from Discovery Insure - Emergency Services. My Amarok battery just died and he arranged someone to come out on a Saturday.,5
"Estelle Nel, thank you for NOT responding to my emails dated respectively 18 January and 26 January 2022. 

Just enquiring why I have to wait 2 months for my vehicle to be repaired after the claim has been approved.",1
An excellent service by Nomfundo Sibeko. She was very patient and well informed about my inquiry.,5
"Mathebedi Chueu, gave me an excellent service, was very proffesional, frendly and know exactly wha he is doing, when i posed questions about my policy, he answered me to my satisfaction and i felt comfortable changing my banking details and continiluevwith the covet.",4
"Initially I wasn't too happy with how my claim was being handled, but Stanley Monwaledi quickly turned my experience around by resolving my issue  super quickly! Thank you for the quick and efficient service.


#DiscoveryDidGood and mention my name: Stanley Mokwaledi from the Discovery claims department.",5
"Claim no: 28092
My son (Regular Driver of the vehicle) was involved in an motor vehicle accident where a person bumped into the back of my vehicle on the 10.01.2022. We reported the accident at the SAPS Secunda and I submitted a claim at Discovery.
My claim ********** was registered and I received a SMS confirmation on the 11.01.2022. I was also requested per SMS to take my vehicle for an assessment to Modern Autobody on 13.01.2022 at 08:00 which I did. I received an email from Moipone Kgokolo on the 13.01.2022 updating me that in order for her to proceed with the claim she was awaiting the assessment report. She also stated that after receipt of the assessment report (turnaround time for report within 3days) she would provide me with detailed feedback. After not hearing anything from Discovery I decided to phone Moipone Kgokolo on Tuesday 18.01.2022. Moipone Kgokolo informed me then that she received the report and was busy opening it and I requested her to call me back with feedback. She never came back to me. I send her an email on the 19.01.2022 and requested her to contact me with detailed feedback regarding my claim. No reply. Then I received a SMS on the 20.01.2022 that my claim has been re-allocated to Jabulile Mathobela. I tried numerous times to contact Jabulile Mathobela to try and find out what is happening to my claim and my options. No success talking to her. On Friday 21.01.2022 at 13:14 I spoke to Sanele Ngidi who told me that I could get my own quotations and get my car repaired privately. According to him I would have to send the quotations to Discovery. My vehicle is insured for retail value R29200.00 at Discovery. According to him the repair cost to my vehicle was just over R18000-00. That is less than 70% of the vehicle retail value. According to me a vehicle is written off when there is more than 70% damages.  He informed me that Discovery would deduct the R4000-00 access and that the quotations for repair should not be more than R14000-00. I then went out for quotations as suggested by him and send it through per my private  email to Jabulile Mathobela the same day. On Monday 24.01.2022 I received an email from Jabulile Mathobela stating that they need the Natis document to valid claim for a full payment, and should I be interested in buying back the vehicle I must buy back the vehicle from Auction Nation and repair it on a private account. I called Discovery again on 25.01.2022 and spoke to Yolande Maritz where I pleaded my case that I could not afford for my vehicle to be written off and me buying it back from Auction Nation. She then also suggested that I send my own quotations to Discovery. I then after talking to Yolande resend the quotation per email to Yolande, Jabulile Mathobela and Manasseh and told them that I cannot afford for the vehicle to be written off and requested them to inform me about my options.
Up to today 30.01.2022 I did not receive any phone call, email or SMS with detailed feedback regarding my claim.
I am really disappointed in the way Discovery is handling my claim and the treatment I received as a customer in my time of need
The person who bumped into my vehicle was already paid out and his vehicle is being repaired. His insurance went the extra mile to assist him.
All I want is for somebody from Discovery to call me and give me detailed feedback regarding my claim with all of my options.
I really don’t believe the only option that Discovery can give me is to write my vehicle off and then I must negotiate with Auction Nation to buy my vehicle back.
There must be some other options?
Thank you
Jan",1
Thank you for the great service Zunaid Joseph . You understood what I was asking and made sure the service provided was great,5
Thabo Mokoena was so efficient and he spoke in a very polite and well manner. Your service when trying to get thd details was excellent he even called me back when my phone dropped. Thank you Peter Thabo Mokoena.,5
My truck was high jacked and Discovery Insure Emergency Services retrieved the truck within an hour. Brilliant service and great re: Aziz McPherson,5
Thank you to Lungile Nxumalo (FGRO) for managing to handle my query in a professional way until i got my claim paid. Your efforts didn't go unnoticed.,4
"Lucky Mashaba, I hope the company gives you the credit you deserve, if it wasn't for you today, Finance Department would have been in trouble. Also, you deserve credit for knowing your story when it comes to doing your job. Ask your Boss to buy you lunch or give you Monday off, you deserve it after what you have done.",5
Excellent service,5
Dealing with MATHIBEDI CHUEU and the service is exceptional. Thumbs up!!,5
Thanking Natasha Johnson for her amazing service and for her patience as well.,5
I called in to cancel my home and car insurance policy and had a few questions as to what would be the best way to go about doing it. Daniel Gonsalves was super helpful and knowledgable about how to handle my query and got it done very quickly (and didn't try to cross-sell anything to me and respected my request). Thanks so much for making my admin much easier!,5
Received great service from Nomfundo Sibeko,5
Great service from Thibi Chueu who helped me resolve an issue with my monthly premium. Successful customer retention thanks to top class client experience.,5
I had quite an urgent query I needed help with yesterday and I was feeling extra frustrated so I wasn't the best person to deal with However Jabu Zwane at Discovery Insure Broker Servicing assisted me very patiently her service was absolutely impeccable.,5
"On 20 January 2022 I posted a review with regards to queries I have had since August 2021 with Discovery and their DQ Mapper System. I was phoned that afternoon, promising me that a specialist team would investigate the matter and that I would be phoned again within 48 hours. None of this has happened. Incorrect points are still being deducted for so called bad driving (which it is not) and therefore I am losing weekly rewards on an ongoing basis. Why have a rewards driven program if you do not reward your clients due to errors on your side? Is this then not false advertising? Should this matter be reported to a regulatory company?",1
Nomfundo Sibeko - Super friendly and I really enjoyed her service.  She is was extremely helpful providing all the information and answering all my questions..,5
Friendly and competent service,5
"Thank you! Natasha Johnston for always giving me excellent service, my thanks is way overdo, you always ready to help with all my queries and a pleasure to talk to. Thank you for your patience :)",5
I needed to make changes in my existing policy. Nomfundo Sibeko was a real star in sorting me out. The whole process was smooth and she was very professional.,5
Michaela McPherson is an absolute angel! She went above & beyond to help me more than was required of her. A true star!,5
"I submit a claim to discovery for a building. Due to all the rain we had, i had water coming into my house. The water caused the tiles to come loose. We stay in the house for 8 years and the house is more than 15 years old. Discovery declined the claim and said because of the pebbles next to the house the water couldn't drain and the tiles come loose because of poor workmenship... Since we stayed in the house this never happened previously and Discovery except us as clients without any exceptions. So how fair is the discussion  they made...",1
"Had two premium increases in a space of a 12 month period.

In November 2021 my car insurance premium was increased by Discovery and this was well communicated, on 26 January 2022 Discovery insure decided to increase my insurance premium by 15.7%

Upon my query of the sudden increase, the insurer told me that they decided to increase premiums due to high volumes of claims they received from their clients in the past year as well as adverse weather conditions. 

I found the above explanation was far fetched and did not make commercial sense because I have not claimed from Discovery for over 2 years and surely Discovery Insure should have a business model to forecast claim risk factors upon their yearly increase. 

It is totally worrying to be with an insurer who can decide whenever that they will increase premiums, more than once in a year even. 

I then asked that the insurer give me a lower quote of which they refused and said the increased insurance premium is the lowest premium they could give me.",1
"Can someone at Discovery Insure call me about a claim that's basically been ignored since day one.

I've complained on HelloPeter and have been promised by at least 6 different people that the claim will be attended to, this after I had to phone Discovery Insure. 

The lack of communication and service is beyond me.",1
"I just want to thank Discovery for their quick respond and authorization of my 1st claim with them.  I moved from a previous insurer to Discovery only 2 months ago and the quick and professional and friendly service from Abigail really impressed me.
Thank you Discovery and Abigail",5
"One star is too many...
I have been trying to lodge a claim since 18 January. The Discovery APP does not work, I emailed them, was told someone will contact me. It is now 9 days later and no one has been in touch. Call them now, or tried twice twice and get cut off.
Professional service? Laughable.
Why do you make it so difficult to get in touch? None of your options work. You are trying to be too far advanced with technology and have no backup if this does not work. If anyone is interested, please call me, otherwise, cancel my policy.",1
"I was involved in accident on Friday 21/01/22. I was issued a claim number by Yolande M that afternoon. She emailed on Monday that she is awaiting an assessors report. Tuesday I emailed her saying the other person involved wants to know what's the process and Discovery insure needs to contact him. No reply to the email. Wednesday morning I emailed her asking for an update, no reply. Wednesday afternoon I called Discovery Insure, I was informed by a friendly and helpful Boitshepo Baitsile that the car was written off and I need to fill in change of ownership but docs need to be sent to Yolande M. I emailed her again yesterday afternoon asking what is Discovery going to pay out, once again no reply. I emailed her this morning asking her to at least acknowledge receipt of my emails. No response whatsoever. I called Discovery again, another helpful consultant said she will tell Yolande to reply, still no replies. Had I not being calling in to find out what's going on I would still be waiting for the assessors report.",1
Good Service by Mathibedi,5
Impeccable services from Natasha Johnston from the Broker Servicing  department. She is very friendly and is always so excited to help and gets things done very efficiently.,5
"I was involved in a car accident on the 28th November 2021. My car was towed same day to the panel beaters Dent Tech in Rustenburg. The insurance gave approval to them on the 7th Decent 2021. Since then, I've been told that the panel beaters are waiting for the parts from Mercedes Benz. I complained to the insurance that they should move my car to another panel beaters in Johannesburg as I am based there. They're refusing to my request, whilst I don't have a car to drive. I am paying for a car that I don't have and the courtesy car was only for 31 days.
For further information I am available on **********, email address is ***********.",1
"Sooo... the purpose of an insurer is to assist you when you need them most. Right?

On some clients they make a huge profit, on others they sometimes make a loss due to unforeseen evens. Yet, they only action the latter in terms of exorbitant premium adjustments and compulsory excesses.

Discovery Insure is only interested in profit. Despite being claims free for a year now, they refuse to remove extremely large compulsory excesses which have been placed on ALL my insured items, due to two water damage claims, which was no fault of my own.

If you can help it at all, please look for your insurance elsewhere.",1
Its almost a month and discovery is still battling to resolve the issue of the system and policy document discrepancy on my policy number:**********. What the policy document says and what discovery have been debiting my account for almost a year are two different figure and i get told by the call center that there is a system error. Here is a thing: Discovery is way too big to have this kind of error and the sad part i just can't get any communication nor feedback from Sandile. Can i please get my refund and you get your house in order. Checked my policy document today and i hope this month you debit what is on my policy document and my anniversary you also debit what is on my policy document. Overall i am pretty satisfied with Discovery Insure until this issue which doesn't seem like anyone want to resolve it.,1
Excellent service from Thibi Chueu. Received a good rate for both my vehicles. Thank you,5
Excellent service from Mathibedi Chueu...He was willing to go an extra mile with helping me reduce my premiums by applying discounts.He was also friendly,5
"Got a Phone call from a Discovery Insure consultant this morning,
all was fine until he as who my current motor insurance was with and laughs and said they not a real insurance,  and  then  continues to ask for my information, so that he can quote me on a insurance policy, as the call continues he keeps on belittling the company I'm insurance with, I was not happy with this at all and ask him directing why he is doing so, and he told me he not he is comparing the benefits of my needs, no where was the talk about what type of cover I was looking for or the benefits of my current insurance was mention. I also asked as where he got my contact information the call came to a quick stop and was ended",1
"I had the most wonderful experience phoning the call centre of Discovery Insure. Consultant, Mathibedi Chueu assisted me and he was really helpful and professional! Thank you for making my experience worthwhile Thibi! I will recommend Discovery Insure wherever I go.",5
"A client of Discovery knocked into me on the 15th December 2021. On the 10th of January 2022 I was told to take my car for an assessnent.

Last week i called them for feedback and I was told they recieved the assessment and will finalize everything this week, they'll get back to. 

I decided to call the call centre at 16:30-16:35  26 January 2022 and the lady that helped me said that the client isn't liable for payment because the accident wasn't her fault as she was smashed and grabbed. I became irritated and asked how could it not have been their client's fault because I was standing in front of her at a red robot so it couldn't have been my fault. She argued with me because she (the call centre agent) implied that the accident is the person who broke into the ladies car's fault and therefore the matter must be escalated to the legal department. While we were talking she tried to talk over me and instead of trying to understand what i was saying and resolving the matter, she put the phone down without resolving anything. 

Why did you send me for an assessment if i wasn't going to be assisted? 

Its as if you are doing everything in your power not to pay clients, but you recieve their money onbtime every month.",1
Beyond disappointed and frustrated!!! Pathetic communication and almost zero feedback and updates on progress of the claim. Incompetent assessors with little to no experience or knowledge on the equipment they had to assess. Claimed against my power surge cover on a Fridge and Freezer and three months later the claim is still not finalised!! Really bad customer service from such a big company that promotes and prides itself on customer service and quality!!,1
I am a Discovery employee (working for broker office) and constantly need to phone Discovery Insure in order to do follow ups or initiate requests. Working with MATHIBEDI CHUEU from the Retentions department was great! A real Gem to work with. Thank you for your kind demeanor towards me and your efficient assistance.,5
"Please can I have feedback on my query, which is currently with your System's division for investigation. 

Note emails sent previously: 
11 November 2021, 07h37: Reference **********. I asked about my reward status. 
11 November 2021, 15h32: Reference ********** & **********. I notified you that the wrong correspondence was sent to me belonging to a different member of your scheme. 
12 November 2021, 12h28: Reference ********** & **********. I gave you my correct details and asked again about the status of my reward. 
13 November 2021, 12h01: I receive correspondence that says: The premium payback gets paid when your Plan gets to 6 months, the sixth month will be
December. 
13 December 2021, 11h59: I enquired again that all was in order for my reward to be paid. 
14 December 2021, 09h42: I receive the wrong correspondence again with details of a different member of your scheme. 
15 December 2021, 07h53: I follow up again since my query was not answered about when I can expect my reward. 
16 December 2021, 16h59: I was sent a copy of the terms and conditions regarding the payback, no answer to my very specific question regarding my anticipated payout. 
14 January 2022, 19h50: I asked again about my specific situation regarding the reward and said I would appreciate a response as soon as possible. Was given reference **********. 
17 January 2022, 09h28: I received a response from you as follows: Thank you for contacting us. Please see the below terms and conditions for the 50% cash back benefit.
• When you take up a new policy, you will have 3 months from Date of commencement to achieve the Gold status. Once you have achieved the Gold status this automatic make you qualify for the 50% cash back.
• Payouts will be made on month 7 from when they achieve Gold status
17 January 2022, 10h03: I responded as follows: Okay thank you for the correspondence. Does this mean I will get the payout in March 2022 since Gold status was reached in September 2021? Received reference ********** & **********. 
17 January 2022, 22h08: I received the following feedback from you: Thank you for contacting us. Kindly be advised that you do not qualify as you didn't achieve the goal status within the first 3 months of inception. 
18 January 2022, 05h18: I responded as follows: I disagree. My bank account was debited 30 June 2021 meaning my cover started 30 June 2021. I achieved Gold status in September 2021. That is within 3 months. That's silver in July 2021, silver in August 2021 and Gold in September 2021. Please escalate this query to a manager as this is totally unfair and Discovery is now trying to cheat me out of thousands of rands. 
18 January 2022, 05h55: I responded further as follows: You can not count June as a qualifying month because that would have meant I needed to achieve gold status in one day. And even if I did not meet your ""conditions"" this was not communicated to me when I took out the plan, you can listen to the recording I had to do my own research with little to no information available on your website to find out I needed to gain gold status, nowhere was I told about this, or the other requirements. This is why Gold status was achieved only in September. I was only sent the list of requirements when I asked about the payback in November. Also my understanding was I get the payback after 6 months, so to me that was January 2022. Then to be told its the 7th month after getting gold status, which meant March/April 2022 and then to be told no sorry you do not qualify. And I had to ask and ask and ask over and over before I was told this, check the emails. This is totally unfair. 
18 January 2022, 17h38: You responded as follows: Thank you for contacting us.
We have referred the matter to the Systems department for assistance. Please allow 3 to 5 working days for feedback to be provided. Your reference number is QC344530
26 January 2022, 07h42: I requested feedback on this issue again. 

So here I am on HelloPeter trying to get this resolved. It feels like I sent a million emails re this issue, and another week has passed and I still have not received any feedback on this. I need closure on this issue asap, please. Not the run around that you have given me since November 2021. Please. Thank you.",3
"What a pathetic service .. a company which doesn’t take ownership at all .. I made claim , they said I must send pictures of the damages so I sent them all . They assessed and approved my claim only to find out they did not include everything now I’m stuck with their partner workshop to fix my car , I have spoken with Legogang after 21 minutes on the phone she said there is no available manager and now I have been on the phone with  Nkadi while holding for 10min to speak with a manager she decided to drop the call .. never 👎🏽 insure here if they make  mistakes on your policy they will not even override their mistake they will say they can’t do anything about it ..",1
"Afternoon  Cleopatra,

I am applaud at the quality of service from discovery more particularly the specialist claims team. I am beyond dissatisfied and utterly disappointed at how my claim has been handled from the very beginning. 

On the 29th of December 2021, my car was collected and placed on a flat bed after an accident. It was one disaster after another from there on. The first issue 

1. I was without a courtesy vehicle for several days also due to an issue from Discovery’s end which left me utterly inconvenienced, you can check the notes and follow up with the relevant teams on your end to find out the exact details.

2. When the car was collected (placed on the flatbed) I filled in a one page document which indicated the particulars of the car and the damage, this document also stipulated where the car would be taken. All this documentation to be referred back to Discovery and then forwarded to the Assessors (NetAssess). Which to my knowledge was not. Which later revealed that neither Discovery nor NetAssess had any knowledge of where my car had been taken, which up until this morning none of the specialist claims assistants knew exactly where my vehicle was. 

3. On the 3rd of January at apx 15:00 I received a call from Discovery drive in centre in Sandton regarding me bringing my vehicle in for assessment? How would this even be possible if the car had been placed on a flatbed and taken to a Mysterious Yard that even Discovery can not tell me which yard the car was taken to?? On the 10th of January I was then called again and asked the same nonsensical question, I told the lady that she should know exactly where my vehicle was as this should have been in the notes made with details provided by Discovery, which it was not. At this point in time we have a lost/stolen vehicle because Discovery can not account on the location of the vehicle! 

4. Monday 24th January I call in to find out what is happening with my claim, there is no sense of urgency to try resolve this instead I am lied to by a claims specialist that she will escalate my concerns which never happened, I indicated to her that my car hire will end on the 5 of February yet I still do not have any feedback from Discovery but they have inconvenienced me immensely!! 

I need answers and I do need them immediately because I can’t be paying for a car that is not in my possession and worse of all is no one can give me an exact location of where my car is and what will happen once my car hire duration has ended, is Discovery expecting me to walk in my pregnant state and put my children on my back to get them to school?? Should I go to the police station and report the car missing/stolen because Discovery can not give me the exact location of where my car is?? You need to explain because even when I emailed Sindi last week I did not even receive a response/acknowledgment! So I need answers and I need them immediately. 

My next step in recourse would be to report the car as missing to the police and Discovery will be held liable for that because as the Insurer who authorised that the vehicle be collected and transported you should know the exact location of my car which you do not!!

I need answers Cleopatra and I need them now!!",1
"I serviced my car at a Bosch service center and as part of discovery insure we receive a discount based on our vitality drive status (which I take seriously). The system was down/ off line whatever the story was, so they contacted discovery who said just forward the payment to discovery afterwards and we will refund the discount to the member. This was done November 2, we are coming up on 3 months ago, and 3 emails by myself to follow up on this. Can I have any kind of feedback here? I get the automated response, but are the relevant people still on holiday, what is happening here?",1
Great service  Prince Sibiya,5
Thank you for the assistance Sandile Mhlanga. Professionally well-done.,5
"Thank you Natasha Johnston! 

My experience was pleasant, thanks to how patient and considerate you were in dealing with my query. 

SA would be in a better place if we had more people like you :)",5
"I have been for two months now since December trying to communicate with claims agent Collen Baloyi who has ignored all of my emails. Despite me finally getting ahold of him on the phone last week. By luck when I called the call centre he picked up the phone and when I asked him why he did not respond to my emails, he said he couldn't find them. I asked him to email so I could forward my messages again and when he mailed me I directly responded to the exact email address which have been ignored now for two weeks. The reason I have been so desperately trying to get hold of Collen is that when I lodged my claim (Claim No **********) for hail damage, my car was taken to Renew-IT in Sandton. They have their own policy of repairing cars with 10 days but repairs to my car took a month. I contacted Renew-IT when my 10 day car hire with AVIS was ending to find out what was taking so long, they said I must contact DISCOVERY to extend my car rental period with AVIS so they complete repairs. I made multiple calls to discovery and could not get an agent, then I emailed Collen who had initially emailed me with my claim number. Collen ignored my emails and after three days had lapsed for car hire, I called again and a new agent managed to make arrange the extension. Renew- IT took 28 days to fix my car and I called AVIS to come and collect theirs. They delayed for two days despite us setting a time for collection. Eventually they arrived to collect the car. I received an sms from AVIS requesting R3 000 for scratches to the rental car, which I had reported immediately on collection. I was happy to pay this and made several calls to their Direct Billing office to pay for damages. I then got a letter of Demand on Monday for R5 000 for repairs. The additional costs were for extended car hire - This extended period is either the 3 days in which Collen Baloyi ignored my emails and did not arrange an extension, or the two day period where AVIS delayed to collect their car. I forwarded the letter of demand to Collen asking him to sort out this billing matter, I received an email from him requesting my claim number (which he has) but, sent it again.  In the email where I sent him my claim number, I highlighted that it was unacceptable that he has been ignoring my emails since December and that the matter needs to be sorted out as soon as possible because AVIS requires payment within 7 days.  It is no surprise that Collen has ignored this email too. I am at my wits end trying to communicate with Collen to sort out my bill, which I have made an active effort to pay by making numerous calls to AVIS direct billing, but when I was billed an extra R2 000 and requested assistance from my claim manager Collen Baloyi there has been continuous ignoring of my emails. This has been the most disappointing experience I have had with discovery, having been a client 5 years. And not just the issue of paying AVIS for extended days but also trying to deal with Renew-IT for damages they made to my car while it was being serviced. This information was also emailed to Collen and also been ignored.",1
I had received fantastic service from Shamanie Naidoo whereby she assisted me with retention on one of my clients. She was most professional and delightful in dealings and appreciate her great service.,4
Amazing service from Mathibedi Chueu. Thank you so much for your service. Continue being a star!,5
"We had support from Joelene Scholtz recently and she was fabulous, helpful, responsive, the service requested was carried out efficiently.  We continue to be pleased with Discovery Insure's service",5
Terrible service from Discovery Insure. I’ve been requesting call backs from them for days on end but nobody seems to be bothered. I’ve even expressed my dissatisfaction with their service and even told them I’m considering canceling my policy with them. This is ridiculous honestly,1
