review_content,review_rating
"I contacted Discovery Bank on the 18th October to have a transaction reversed for a product that I ordered online but never received, I tried several times to contact the supplier with no luck. Discovery Bank asked to complete a dispute form and email it back to Discovery Bank which I did. I've had absolutely no feedback or reply. I've emailed them several times with no reply. Shocking! Going back to Standard Bank, there I had a Prestige Banker who would have reversed the payment within minutes!",1
"I requested the account to be cancelled months ago, to date i am still getting sms’s saying i am behind, cancel cancel cancel i want the card to be cancelled. Its not like i owe anyone anything, it was a savings slash credit account that did not benefit me in any way, cancel",1
"Since I try to open a Discovery bank account it was. Nightmare. The cards where delivered months after the account was open, they were never activated and I have not received the Secondary cards and yet I have  negative balance of R6226 I have called discovery bank several times to rectify this and ll the consultants sing the same song it will be sorted out but never happens. I m disgusted in there Service",1
"Yesterday I was paying my daughter's school fees  using the Discovery Bank app as usual and for some weird reason that single transaction got generated 4 times. One payment was made but it went through 4 times and I didn't get any notifications for the other 3 payments. I noticed this immediately and contacted Discovery Bank and they were unable to reverse the funds which I find weird because the school uses a diff bank and I didn't do ""Pay & Clear"" so the funds were still at Discovery Bank. Not only were they unhelpful they went and blamed my Network for their App. They then told me that it will take 21 days to resolve the issue and an agent from Disputes will contact me asap... It's been over 24 hours and no one from Discovery Bank has contacted me! Very disappointed and I will be closing my account as soon as I get my money!!! Very incompetent...",1
U lodged a despute with discovery bank and it's been 3 months now they fail to resolve my case. The poor service I get from the investigation officer by name of Nishante from discovery bnk .I phone them requesting a call back coz his busy on the line never return my calls. So I see the case won't be resolved,1
"Discovery Bank, An Absolute Nightmare!!! 

On the 16th of October 2021 I did a real time transfer into my Capitec Account, to date 26 October 2021 I have not received my money! 
I have called and emailed the Discovery Bank team daily and everyday is another excuse!!!
Where is my money?! 
Absolutely pathetic service!!!",3
"Its still a struggle to get any responses from the fraud team at Discovery bank, even when you try following up using your ref # on email, they will still ignore it as is. 
I have been now left with no access to my account for 5 days now with no explanation except the fact that my card is blocked. I don't know if i will receive another card, i dont know when? i have no money to buy necessities or travel to work or take the kids to school but this means nothing to my all so trusted bank right?. I have sent emails begging for at least a response at the most so i keep having hope that this will be fixed but no, the bank feels it ok to just leave me hanging and say they are still investigating. Being without cash for 5 days??? come on guys don't do this to me really. What do i have to do now to get help what please tell me and i will do it, i need my money please HELP me",2
When will discovery bank update their details with the department of labour? They are not listed as one of the major banks and as a result this has caused my UIF claim to be delayed by 4 months. This is unacceptable.,1
"I get this more than three months ago:

From: *********** <***********> 
Sent: Monday, 12 July 2021 15:38
Subject: CASE #[**********] - Won pre arbs

""...and your account is credited with the disputed amounts on 02 June 2021 with R700.82 and on the 10 July 2021 with R1769,23 and R1692,37. ""


I wait patiently and send this:

To: ***********
Subject: FW: CASE #[**********] - Won pre arbs
Importance: High

I still don’t see the credits referred to below.
Am I missing something?


And get a proof that it was received and read:

From: DBDisputes <***********> 
Sent: Saturday, 16 October 2021 11:00
Subject: Read: FW: CASE #[**********] - Won pre arbs
Importance: High

Your message 

   To: DBDisputes
   Subject: FW: CASE #[**********] - Won pre arbs
   Sent: 16 October 2021 10:59:55 AM (UTC+02:00) Harare, Pretoria

Your message 

   To: DBDisputes
   Subject: FW: CASE #[**********] - Won pre arbs
   Sent: 16 October 2021 10:59:55 AM (UTC+02:00) Harare, Pretoria

 was read on 16 October 2021 11:00:20 AM (UTC+02:00) Harare, Pretoria.


Getting no response and not having things properly resolved now now seems to be the norm with Discovery Bank.

BUT STEALING MONEY? / ...could that really be happening??",1
"WORST BANK EVER
Every time I receive a payment it goes missing, my salary won't be released today on the 22 the reason they can't release is that my salary normally gets paid on the 23rd. Immediate Payments I have to wait for 24 hours for the funds to reflect in my account every time I receive a immediate payment.
I've just had headaches, and I'm in tears every time I do banking. I'm so disappointed and sad.",1
"If I could give them a zero rating I would. A transaction made to my account was raised as a red flag. As the transaction was made by an FNB account, I had notified the person who made the transaction who then proceeded to remedy the situation with FNB. My card was locked without my notification and I was stuck at the petrol station with a locked card. I have phoned Discovery Bank numerous times speaking to their fraud department who time and time again refused to take some sort of initiative and contact FNB to remedy the situation. On two occasions I was left in tears at the absolute disregard and almost accusing nature of the consultant on the other end of the line. It is now month end and my salary will be paid into my account with me having no access to it. Discovery has truly disappointed me in this regard.",1
"Amazing service,

After 2-3 weeks after applying for credit at another bank (Not to be mentioned) I was assisted within 20min, including downloading the app and getting the credit application approved.

The previous bank ask me for HARD copies of my bank statements and 45min-1.5hr queue to get my FICA done after banking with them since 2014

I want to thank Meme Mpholo for her professional service and patience with me!",5
"September and October, Discovery Bank has charged me interest on my credit card that was paid up in full at the end of each month. Each time Discovery Bank has apologized, stating it is a system error and the interest was charged in error. If I hadn't have noticed, would I have got the money back? Still waiting for the refund!!!",1
"The Fraud team is currently assisting me with my case, i will give a final review pending the outcome of the matter. Thank you",4
"The banker on duty (1900 last night!) was Mmina who answered our banking questions calmly, most politely and efficiently assisted me and my wife to open the most cost-effective combination of transaction accounts on the Discovery app. 

Big banks should take a page from this service delivery book....",5
"Hi my Discovery bank has been put on a block and have been trying to have the issue rectified for the past week. Each time I'm put through to the fraud department either they don't know why my account is locked or they disconnect my call promising a callback that never happens as I'm not even asked which number I'm available on. My phone is damaged and my card is lost so I stopped my card then downloaded the app on a new device. There hasn't been any new or irregular activities on the account. The lack professionalism, efficiency and client support is appalling.  I emailed the complaints department on the 15/10/21 and 17/10/21, all I'm getting are automated response. Called in today and I'm devastated because now the fraud department can't assist me cause they say they can only verify me through my number. I have access to my emails and their app. Don't they have a manual verification? Was advised that the complaints is also available by email. I'm confused as now my matter seems to be ignored and no one is willing to assist. Was planning on moving my salary to Discovery bank😭, just imagine this happening to my salary and debit orders not getting anything. Thought an online bank was evolution, I don't recommend them as there are no easily accessible branches to assist. Have a spend alot of money on phone calls",1
"I am under debt review as a result of covid and not being able to get a job for 2 years. If I could halt the process I would as I am now in a good position. Be that as it may. I pay for Vitality money monthly, my credit card is paid by the debt counsellors and I top it up to meet the monthly payment requirements. Now because its been flagged as debt review my account is apparently not in good standing, yet it is UP TO DATE. So now I am not eligible for any of the rewards that I PAY FOR on a monthly basis but they are quite happy to take my money. I requested a call back from management, no one called, I get a ****le on social media responding to my query. Do not deal with Discovery Bank, you will get passed from pillar to post, they won't assist you and you don't have a direct line of communication.",1
"My apologies, but I can’t help laughing at you guys…. My credit card application got decline due to outstanding documents on the 16th after I called and confirmed on the 15th that all documents was received. You need to check your staff working from home… I think they are lazy and sending bogus decline letters to potential clients……",1
"Can’t withdraw or swipe money
Terrible",1
"Apologies for directing this query here as i can not locate the discovery bank email address to contact. Kindly furnish me with the banking side email address as there just was an amount that was taken a momen ago from my account. It is in USD of which comes as a shock to me. 

The challenge when i call the helplines is that after entering my ID number it prompts me to enter the OTT pin sent to my initial phone of which is lost as we speak. I can not see the OTT pin nor SMS due to me not having that phone. May i kindly ask for assistance as i am not finding joy at the moment. 

Your assistance is highly appreciated.",3
"6 weeks ago I sent hellopeter my complaint about discovery bank sending my wife and I spams adverts daily to our gmail addresses offering credit cards and banking. There has been no response in all this time and we get daily spams. We have sent dozens of complaints to discovery.bank.co.za and the spams keep coming.
Do they not realise that we would not deal with a spam bank?",1
"Discovery is general is shocking in Customer support. You cannot get hold of them and they also dont assist in a manner which they should as a corporat institute.

I have a problem with my credit card and still today their IT department cannot fix and or update my details its shocking.

Let see if they would now contact me since this post on Hellopeter.

regards
Mark",1
"After seeing the Discovery advert on TV regarding how easy they made banking, i decided to do an application with them. When contacting them I was advised that I should download their banking app as everything needs to be done on there. I did my application on 27 August only to be advised that it is under review. After waiting a few days, I logged in again requesting an update. Still no answer and I thought to myself WOW this is so contradicting as portrayed on their TV ad how easy it is to bank with them. Low and behold I receive a call from them today asking if I still need assistance. This is just under 2 months later. Wow that is world class service. Ironically, I also logged a call regarding their medical aid and still waiting on a return call.

I'm thinking of just cancelling myself and my wife's products we have with them as they seem to have forgotten about their customers.",1
"Tis bank is a rip off. for months i been asking that they CLOSE my account. Today i get an email asking me to pay R241.41 after me overpaying them a few months ago for over R600 in error. i been literally begging them to close my account that i never used for years with them. I do not even have a credit card with them but they gave me a new credit card number????
i installed my app and now they asking that I close the account on the app. I do not even have a password ??????
People be warned that you will be ripped off even if you do not have any transactions. Stay away",1
"L
I have been trying to get my discovery credit card closed since 3 September 2021.i paid the full amount and sent an email to close this account. No one responded. Instead there have been numerous charges accumulating on the account, which I also paid. I called in yesterday to ask for this account to be closed. I was given a case number **********. Today I received a missed call from their number. I called back several times and was not authenticatied. I received another call from them which I answered but no one was at the other end of the line. I finally got through and spoke to Junya. She was of no assistance whatsoever. She told me that someone will call me. I am not always available on the cell phone, so people cannot call whenever they feel like it. I am quite perturbed by the fact that she told me that I cannot contact anyone from Discovery Bank via email. Why is that? In what Era are we living in? She said that if no one can get hold of me then I must wait for someone to contact me via email. This is ridiculous! In the meantime they keep charging me fees when I requested closure more than 6 weeks ago! I advised them of the times that I am available today . Noone contacted me.I advised them further thant if I do not receive an email, I will post this on every media platform and contact their CEO 's office directly. I am sick and tired of being given the run around by them. I texted them on FB and they promised me that someone will call me. But nothing materialized. So I will contact Hylton tomorrow.",5
"I SPECIFICALLY SAID WHAT HAPPENED - but it now seems that it is 'DEFINITELY' not Discovery Bank's system at fault HA HA!  Their answer

Dear Pierre
Thank you for contacting Discovery Bank.
We are not seeing the attempt of the Web Africa Network transaction.
Once a transaction is stepped up on the merchant website it automatically triggers the 3D secure there is no manual intervention.
May you  to please attempt the transaction and save all the screenshots then we can query this with the Acquirer if the problem is not with merchant.

Should you have any further queries, kindly contact us on **********. 

Regards
Neo Molaoa
Discovery Bank Client Support
Discovery 1 Discovery Place, Sandton | PO Box 786722, Sandton, 2146
Telephone: **********Website: www.discovery.co.za Find out more about other Discovery products
Discovery Bank Ltd. Registration no 2015/408745/06. An authorised financial services and registered credit provider. FSP no 48657. NCR registration no NCRCP9997. Ts & Cs apply. See full disclaimer here.",1
"Definitely the worst customer experience and service I've ever received. 

Do not refer your friends and family. When you do that you never receive the referral miles and get told that it's not a referral and the friend hasn't entered the code so you will not be receiving the points at all",1
"Hi.
Does anyone know how Vitality Money Rewards are calculated. As,I spent R 60 and got 0.5 points, and then i spent R1200 on a different occasion and got 2 Points only.

 I called Discovery Bank and the consultant could not assist so i emailed them last week, but they have no responded since. 

This is the only platform that we get a  response quickly.",1
"I asked to close my account last month. They tried to entice me with an upgrade on the card and said they would refund me the last year of banking fees, due to the incompetence that I was never able to upgrade the account. One consultant told me I should have been paying less per month and the next one said that it would cost me more??? I’m then told that I would receive a rebate on the years fees as the account has not been active. That a follow up call would be made on the Monday…. I have yet to receive that call???? This was over two weeks ago. I now see my credit card is still active, and I now OWE R 67.41 ???? I paid the outstanding balance last month, IN FULL and I told the consultant on the phone that I was not paying another cent. She confirmed that I had settled the outstanding balance. She would also follow up on the rebate… 
I was also told that if upgrade the more rly fee is more, but was told by another consultant if I had upgraded (which I tried to do so many times and gave up) that my monthly fees would be less?? I also cannot access the discovery bank app because I don’t have the “full suite” of banking?? So really, what is the point? I also don’t have control with communication of said account settings, I don’t need two emails and two smss a month reminding of my balances ! 
I want to close this credit card and Discovery bank are making it very difficult! Fleecing more money out of me and ignoring my request!! They also refuse to transfer the lousy 292 miles over to my vitality and I also cannot find a way to spend said 292 miles before they disappear! 
I am SO SICK of rubbish service and being ripped off by this company, refusing to pay for chronic medication, moving the goal posts yearly to make it harder to achieve goals, offering maternity benefits to woman instead of benefits they need as they get older… blah blah and I could go on, unfortunately there is more wrong that is right now with this company! 
I asked to CLOSE MY CREDIT CARD ACCOUNT AND GOT IGNORED?? 
I spoke to a Courtney Julich",1
"Still trying to get my discovery rewards for fuel spent back for Aug 2021....

[WARNING: MESSAGE ENCRYPTED]Re: [WARNING: MESSAGE ENCRYPTED]-WRefNo#**********#- -WRefNo#**********#- -MailRef#**********#-",1
"Hi there. I don't understand a bank that claims to be changing the industry drastically to online only, yet can't sort out their technology. I need to update the app again. Ok. Directed to Playstore. No update, but only open the app. Then go back to Discovery Bank app and if you have time ... loop until infinity. But let's say it like Yoda, ""Pay, I must.""",1
"It is impossible to deal with Discovery Bank. I was charged interest of R145.13 for paying my account short with R0.80, but was paid 5days before due date! After many attempts to sort this, an after hours manager, Justin Zwane phoned me at 18;00 on 28th Sept 2021 and advised that it was a system error and that he would personally ensure that I was credited for this interest. On 30th Sept 2021 @ 11:40 I luckily got hold of a certain manager, Musi Ndlovu who advised that the matter was sent to ""Finance"" to be credited which would take 3-5days, but to no avail. Today, 11th Oct 2021, I twicw tried to contact a manager or supervisor and ended up being put on hold for 5minutes and 12.5minutes respectively before ending the call. To date I have not been contacted. 
During 2016, I had a similar issue, which caused me to close my Discovery Credit Card Account.  This non existent service is leading the same way.
I have already settled my Apple Watch Benefit and removed debit orders from this account.",1
"Not sure how Discovery Bank gained my email address (probably from my medical aid) but can they PLEASE stop spamming my inbox with **** about how im meant to join their bank? I am not interested. I get 3 emails a day from them. 

Please remove me from your mailing list immediately. 

Shanaz",1
"I bought electricity tokens on the app, and unfortunately added one extra digit to the meter number. My R1000 is gone, no tokens, and no help from Discovery to sort it out. Prepaid 24 needs a proof of payment in order to trace the purchase, but Discovery Bank can and/or will not help me. Been trying for two weeks. Why does the app not warn you that the meter number you enter is invalid? Like the Absa app did??? Then I would not have been in this mess.",2
"Opened an account online 4 weeks ago had so much trouble with their courier service DSV I called to give them an alternate contact number on a few occasions they promised to call me back about delivering my card but never did when my wife called they said I would have to phone to query delivery so my wife said that when delivering the card that I would produce I'd as proof as stated by discovery bank themselves I really don't know why discovery uses such a useless courier service, we have just returned from abroad and sitting without a banking account",1
"Worst experience ever. Firstly no option to report the fraudulent transactions on the app or email notification. I had to call your call centre. I informed the gentleman that there was a payment reserved on a card that no longer exists. He then started interrogating me as to how I knew that the card no longer exists. He proceeded to confirm that the card was destroyed, yet a transaction was still allowed through? How is that possible? He kept on repeating “oh so you are saying you want me to open up a fraud case?” And that there were previous payments done with that card, why wasn’t it reported? Why would I report a payment on a card I had at the time? The card in question was destroyed 2-3weeks ago, and a transaction went off today! That’s why I called your fraud division! Which is of no use whatsoever! Just another call center agent clock watching!",1
Discovery bank miles program is shocking!! They don’t advise you that they cap your miles!! You are meant to get 1 mile for every R20 spent; but when you reach this “cap “; you need to spend R100 to get a mile!! It would be nice if they told you!!,1
"I am not happy with Vitality travel services. I made a booking via Kulula ,payment went through and didn't not receive booking confirmation .I have been trying to get hold of Vitality Travel for the past 5 days with no luck, been kept on hold for almost an hr with no response, send out 100 emails with the query still NO RESPOND and  yet You claim to be offering best customer service unfortunately it is the WORST FRUSTRATING service EVER. The question is , will I ever get my money back ?",1
"REF: **********
REF: **********
I HAVE SHIFTED ALL MY POLICIES TO DISCOVERY. AS REQUESTED I WANT A DISCOVERY CARD WHICH I CAN GET MAXIMUM BENEFITS AS OTHER DISCOVERY POLICY HOLDERS AS I DON'T NEED CREDIT. THEY HAVE DECLINED MY REQUEST AND KNOW I WILL MISS OUT ON ALL THE BENEFITS.
AS I AM PAYING R 12 000-00 P/M ONLY ON POLICIES WITHOUT MEDICAL AID.
DISCOVERY IS DISCRIMINATING AGAINST THERE CLIENTS AND WHAT THEY ARE OFFERING. THE CONSULTANT WHICH HELPED ME CHRISTOPHER IS CLEARLY INCOMPETENT AND HAS NO EXPERIENCE IN FINANCIAL ANALYSIS. I CAN'T BELIEVE DISCOVERY APPOINTS SUCH INDIVIDUALS.",1
"Went to Cape Union mart and tried to spend my Discovery Miles. Opened the View and Spend link on the app… the app refuses to load and it’s impossible to spend my miles… very frustrating as the consultants that I have spoken to have been unsuccessful in sorting this out… no matter how helpful they are, the problem seems to be unsolvable. Very frustrating as the item I want to buy is on special and I’m sure they won’t hold it for me forever",1
It is so sad to know that you guys offer such wonderful service promises and when one asks a simple question we cant get any clarity. i have been trying to get a answer for a fair enough and simple question regarding the fuel benefit i am getting from you guys. i am currently on the diamond status and was awarded 10 percent yet i do try to find out which shell or bp i can make use of this service and the customer care says i need to phone the gararge to find out who offers this. i mean this is so frustrating that you offer a benefit firstly that appeals to me and move from one bank to the other it seems once you got the client the customer support is non existant. i am so sorry i left capitec which is a excellent bank all round customer support they very effiient. its so sad that i need to come to hellopeter to ask my questions since facebook as well as email does not work. i am slowly loosing my patients with this terrible customer support. all i need to know is which petrol station i can utilize these benenfits at give me a list in the northern suburbs where i can go to is this so hard????????,1
"Very bad service, i have sent money to someone since the 30th of September & it have’nt reflected even today & when i call them they keep telling me different stories & dont assist me with what i want, funny the person i sent it to i’m the one who refered her to use discovery bank.. I am very disappointed imagine send money & being told u have to wait for 7days",1
I like the new features on the app. Wish the rest of discovery wasn't rubbish but at least I can track my spending,5
"I recently applied for a discovery gold bank account. Unfortunately the benefits ate not transparently laid out as shown on the brochure. If you don't take the suite which includes the credit card, if you qualify, none of the other vendor benefits become available to you. This marketing strategy is definitely not transparent. I feel you are being sold a product which does not meet your needs. Keep in my mind they take a fee every month for this account that really doesn't give you much at all. To earn interest set amounts must be kept in an account. Please note this is on a transactional account into which a salary can be paid. Think about everyday living, so the only way to do this is by placing money into your vitality savings, so there is potential interest you can bank on. So no gym benefits, no dischem, groceries, uber petrol or any other. if you don't take a suite with a credit card on which you must spend a certain amount to earn points for your benefits. So please consider carefully beforehand you take out an account. As the marketing is wonderful the product, wellnot so much.",2
"The bank advertises 24-hour assistance for creditcard users.  This is however useless. They could not assist me on Saturday (2 October 2021) evening to do a payment with my credit card,  I am today 6 October still waiting for assistance as a problem was logged.  Yesterday I requested a call back to sort this problem, BUT still no service.  This lack of service will definitely not be acknowledged in their advert to change to their new way of banking. This ordeal kept me on the line for more than 30 minutes",1
"To the COO at Discovery Bank
Please can you make it your mornings mission to sort out your debit order collection system. Every week I received emails and sms’ to make deposits into my account. Despite authorizing collection from my more efficient banking account, upon opening my Disco account, numerous calls and setting up the facility on my app, you remain incapable of collecting the amount due. And the cherry on the top - I get charged interest for late payment. You must be kidding! Please feel free to let me aid you in your deliberations on making sure your system gets sorted out. Am a fan of the client value proposition so please do make it worth my while to remain a customer.",1
"Poor Service , you get cut off most of the time with the call centre ,and there app full of problems ,and yet you keep charging and they take there  money for the service fee so quickly ,and loose a card there couriers DSV will mess it uop and even speaking to the DSV centre they don`t help and they are always right and the client is always wrong like Discovery you 2 companies are like pees in a POT you both just want to rip off Clients , I`m So disjointed i move to them but i will Change banks",1
"Money missing from discovery bank

1 day I had money in my account the next day money was missing how is this possible discovery is stealing money",1
"It's the absolute worse bank I have ever come across. Extremely expensive, poor service, useless consultants and corrupt.  I have been trying to close my credit card with them since March and its still not closed. My credit card was paid off and Instructed them to close it. They are sending me from pillar to post, coming up with different excuses and yet continue to charge me  their ""ridiculously exorbitant bank"" fees. 

I opened the account in Dec last year, I used it once in Feb. In March they send me debt collection reminders. I called them and it appears much of what I owe is accumulative bank charge. This was a substantial amount in bank changes so I paid them off anyways and instructed that they close the account. I also informed them that their account fees were too much and I wasn't really using the account. 

In June they send me premium collection messages again, apparently these are bank charges accumulated after I paid. Out of frustration and not so useful consultants. I paid the settlement amount again, and told them to close off the account. Now in October I am receiving debt collection messages. 

What do I do.",1
"Hi, I did a cash deposit into my discovery bank account on Friday and the money still hasn't reflected into my account. I called the call center over 10 times and have wasted 100s of Rands in an attempt to have this matter resolved. I am absolutely shocked that there is no one competent enough to help me.",1
"Well done on the new financial analyser functionality! I am thoroughly enjoying playing around with it. Some teething problems of course (such as having to manually categorise my vehicle finance and tracker transactions for each month from Sept 2019 to date due to the match algorithm not picking them up, maybe try a reference match thats not 100%?). Also it appears that even when setting the budget on 3 months spend, it still kicks out 12 months data for some reason... but otherwise I'm still happy with how my budget turned out and the alert function especially :)",5
"The guy that did my credit card and banking facility application is rude and very unprofessional. I asked the Bank for a credit card with an R40 000 limit and they said no sighting that there was not enough disposable income. 
If this is the case please tell me why my credit card limit with FNB is R400 000 . 
I would not suggest that anybody ever uses them . I was planning to move all my things including medical aid to discovery but will not touch them after this . 
You also need to think of who is applying for credit especially a CA(SA) . Your sales people will cost you many valuable customers in the future . I am very disappointed . To add to this my spouse is a white male who earns almost half of this and was approved for R30 000",1
"I have 3 references with no joy of the outcome, My Salary date is the 28th it is now the 30th when I call Discovery Bank I am told they are still investigating. yesterday they advised they cannot do anything from their side as my company uses Standard bank and Standard bank is not responding even though they have logged a query. My company still awaiting feedback from Standard Bank. My debit orders are bouncing and I am wondering if I should be reliable for the charges.

First time experience with Discovery Bank.",1
"Please be careful with this Bank! After closing an account in November 2018, and having to re-submit the documentation 4 times , THEY ARE NOW THREATENING VIA LAWYER ARREARS, because THEY did not close the acc as instructed!!!",1
"I have cancelled all my other accounts except the credit card I unfortunately need as I bought an Apple watch through Discovery. 

I have been using 22Seven for many years and both ABSA and FNB that I also have accounts with, interlink with 22Seven. It seems like for Discovery Bank it isn't  important to keep track of your expenses and to have a budget. I will close my credit card as well after my Apple watch has been paid for and never make use of your facility again.

Looking at all the other comments on HelloPeter it seems like you are the most incompetend bank in South Africa.",1
"We have opened up a bank account, and have invested a large sum of money into the account. We are trying to get in touch with the bank to expand our services, but no one will reply to our messages. When we phone they never resolve anything, and never come back to us. Very bad service for such a large company.",1
"So, long ago Discovery used to open bank accounts via RMB where you can receive benefits etc. We opened one of these accounts years ago and have actually forgotten about it. Since then, Discovery Bank got established and the account was thus transferred to their systems. I receive a call out of the blue stating that we have funds outstanding on this account, fine, so I ask them to email me the details so that I can pay the entire outstanding amount and then close the account all together. I have no interest in having an account with Discovery Bank. After three phone calls and empty promises I still haven't received an email. I do get threatening sms's about being handed over etc but no help at all to close the account, paying into what account number and so forth. This is pathetic Discovery. Don't send me threats when your admin is up to rubbish. Sort this out please so we can part ways soonest.",1
"Never informed me that they do not accept international payments. Now I working africa and cannot get paid. I was never told this is the case.
Will make sure everybody knows what bad bank this is",1
"So I have decided to close my Discovery credit card as it is worthless.  I now find out that I could have been paying less fees if I had upgraded my ""account"" which, I know I tried to attempt several times but the email allegedly sent (a few times) just never arrived, I eventually just gave up.  Now in the several conversations about this upgrade, WHY WASNT IT MENTIONED to me?? This supposed upgrade could have saved me allot of money over the last couple of years.  
You sent out an email however, why wasnt this communicated to me on the several occasions I call Discovery Bank to assist me with adding the new information on my current FNB banking profile, SURELY YOU COULD HAVE MENTIONED THIS TO ME??  
I tried to access the app several times to do the ""upgrade"" you speak of however every single attempt came back as ""sorry you need to activate your discovery bank account to use the app"" and so it went on and on. I eventually just gave up. The paper work I requested to do the upgrade also just never arrived.  It just didn't, simple. One cannot keep on calling the same institution over and over.  
Whats more, when all the changes took place, YOU DISCOVERY DECIDED NOW ALL MY CASH BACK MUST GO TO THE CARD, This is never authorised and only found out months later.  WHO DID THIS?  My cash back has ALWAYS gone to my Fnb account, I had to call you (so many times) to request my cash back be changed BACK to my fnb account.  SO YOU ROBBED ME THERE TOO? I NEVER AUTHORISED THAT CHANGE.  Who did?? 
Now the lousy 292 miles I have fall away, because YOU discovery once again failed to do your jobs adequately.  I am told my 292 miles cannot even be transferred to Vitality active rewards??  SERIOUSLY?  And now I cannot even find a way to spend said silly 292 discovery rewards.  
You cannot blame me the client for ""failing to upgrade"" when the app kept on telling me I have to be discovery bank client??  
I am ****ED off once again, and I now know I am not the only one.  Too many problems and I RESENT YOU FOR WAISTING MY MONEY ON YOUR SILLY LITTLE CREDIT CARD.   Money I need MUCH MUCH MORE THAN YOU. 
I have now requested to close this credit card, once and for all. The outstanding balance has been paid as of 28 September 2021 and I will not pay you another cent.  
SHAME ON YOU DISCOVERY. SHAME ON YOU. Once again, you disappoint!",1
If discovery bank actually cared about people's financial wellbeing they would have fixed the integration with 22seven months ago.,1
"I have been with Discovery Bank for the past 3 months, i saw the advert to open an account with them and i did. I am very unhappy with the service i am getting from them and should have stayed with Capitec as i never had problems with them",2
"Trying to receive a OTP from discovery bank is like sticking pins in your eyes.

I've been trying to spend my discovery miles. Now it requires a OTP. After countless emails and phone calls, I was told it was sorted. Guess what, it wasn't.  Told to turn off our secure WiFi and use mobile data. If that doesn't work we will need to use another mobile. How do I manage to get a OTP sent from my Bank in London, 6000 miles away, but never a OTP from Discovery. GET IT SORTED DISCOVERY
David Sleep",1
"The most confusing accounts and total lack of customer care.

I just opened a transaction account (not realizing its linked to my credit card ) - confusing information .  I moved my salary to be paid into this transaction account along with key debit orders.

So my salary shows as available (well into the +)- account has no overdraft facility . I get to the shops today  - transactions declined . Transfers  don't work   etc.
Without notice or communication they have loaded a credit block on my credit card  (which has been paid every month) which also disables  my transactions account. So I can't pay my credit card and can't access the money till I do???

A call to customer support - issue was escalated to management and I was promised a call back same day. 

I'm left without means to support my family , pay my debit orders and no communication or feedback.",1
"Where do I start… got a secondary credit card. Impossible to activate. Downloaded the app only to be told my cell belongs to another account. Eventually figured out they gave 2 id nrs linked to different platforms. Sent a copy of correct id. Waited says for it to be fixed. Tried to activate card again… only to be told on the app i must get a new credit card (which i have). Long story short… many weeks later, many consultants later… problem still not fixed. Not impressed. Now i have an unwanted app, a new unwanted credit card and an inactive second card that is still of no use. And don't try and call… its a fruitless exercise!",1
"OMG I AM SO SORRY WE JOINED DISCOVERY BANK.
MY WIFE USED TO HAVE POWER OF ATTORNEY OVER OUR DISCOVERY CARD AND NOW THAT WE WERE FORCED TO JOIN DISCOVERY BANK THEY CANNOT GIVE HER POWER OF ATTORNEY.
THIS STUPID BANK DOES NOT HAVE THAT FACILITY.
NOW I HAVE TO DO EVERYTHING WHEREAS BEFORE MY WIFE DID EVERYTHING FOR ME.
HOW INCOMPETENT IS THIS BANK THAT THEY DO NOT HAVE A POWER OF ATTORNEY FACILITY?
EACH MONTH WE BECOME MORE AND MORE DISAPPOINTED WITH DISCOVERY BANK.",1
HI  IM SIPHO LUCKY MABUNDA WITH ID NO. **********088 LODGING A COMPLAIN WITH YOU INSTITUTION FOR CLOSING MY BANK  ACCOUNT SAYING I HAVE RECEIVED MONEY THAT IS NOT GOOD .HOW AM I GONNA KNOW THAT THE PERSON HE PAID ME WITH NO GOOD MONEY.  AS YOUR CLIENT I HAVE REQUESTED THAT THE MONEY IN QUESTION SHOULD BE REVERSED AND MY ACCOUNT FUNCTIONING BUT I HAVE BEEN TOLD STORIES.SO AGAIN I MAKE A FORMAL COMPLAIN ABOUT IT.  THE ACCOUNT IN QUESTION  IS **********7 I SINCERE WE FIND SOLUTION ON THIS,1
"PLEASE CAN ANYBODY, ABSOLUTELY ANYBODY TELL ME HOW TO GET A NORMAL CREDIT CARD STATEMENT.
WITH MY OLD DISCOVERY CARD I USED TO RECEIVE A NORMAL MONTHLY CREDIT CARD STATEMENT WITH ALL THE PREVIOUS TRANSACTIONS SINCE MY LAST STATEMENT WITH A BALANCE OWING.
NOW I JUST GET AN EMAIL TELLING ME WHAT TO PAY.
WHEN I GO ONLINE IT JUST GIVES ME HUNDREDS OF TRANSACTIONS AND NOT THE NORMAL ""S T A T E M E N T"" WHICH I NEED.
THIS NEW WAY OF DOING THINGS IS RIDICULOUS.
ALL I AM ASKING FOR IS A ""N O R M A L"" STATEMENT THE WAY ALL CREDIT CARDS WORK !!!!!!!!!!
P L E A S E !!!!!!!!!!!!!!!
P L E A S E !!!!!!!!!!!!!!!
HOW DO I GET THAT ????????",1
"Neo Makua - What an awesome guy!  You really went beyond your duties!  You were extremely professional, acted and sorted out a query which 8 people before you (since 29 May 2021) could not resolve!  Just wanted to give him a shout out as well as Lebo Mokoena at Worth!!",5
